roomNumber,bin,room_entry_sequence,sorted_sequence_position,user_id,true_critical_section_start,true_critical_section_end,prev_people,expected_curr_by_sequence,actual_curr_people,curr_sequence_diff
1174,10,186,186.0,yhjj988,2025-07-12 06:12:27.598748+00:00,2025-07-12 06:12:27.598748+00:00,100,187.0,100.0,-87.0
1174,10,187,187.0,yhjj917,2025-07-12 06:12:27.598748+00:00,2025-07-12 06:12:27.598748+00:00,100,188.0,100.0,-88.0
1174,10,188,188.0,yhjj952,2025-07-12 06:12:27.598748+00:00,2025-07-12 06:12:27.598748+00:00,100,189.0,100.0,-89.0
1174,10,189,189.0,yhjj888,2025-07-12 06:12:27.600671+00:00,2025-07-12 06:12:27.600671+00:00,100,190.0,100.0,-90.0
1174,10,190,190.0,yhjj943,2025-07-12 06:12:27.600671+00:00,2025-07-12 06:12:27.600671+00:00,100,191.0,100.0,-91.0
1174,10,191,191.0,yhjj981,2025-07-12 06:12:27.600671+00:00,2025-07-12 06:12:27.600671+00:00,100,192.0,100.0,-92.0
1174,10,192,192.0,yhjj885,2025-07-12 06:12:27.600671+00:00,2025-07-12 06:12:27.600671+00:00,100,193.0,100.0,-93.0
1174,10,193,193.0,yhjj864,2025-07-12 06:12:27.600671+00:00,2025-07-12 06:12:27.600671+00:00,100,194.0,100.0,-94.0
1174,10,194,194.0,yhjj1002,2025-07-12 06:12:27.600671+00:00,2025-07-12 06:12:27.600671+00:00,100,195.0,100.0,-95.0
1174,10,195,195.0,yhjj969,2025-07-12 06:12:27.600671+00:00,2025-07-12 06:12:27.600671+00:00,100,196.0,100.0,-96.0
1174,10,196,196.0,yhjj1008,2025-07-12 06:12:27.602000+00:00,2025-07-12 06:12:27.602000+00:00,100,197.0,100.0,-97.0
1174,10,197,197.0,yhjj915,2025-07-12 06:12:27.602000+00:00,2025-07-12 06:12:27.602340+00:00,100,198.0,100.0,-98.0
1174,10,198,198.0,yhjj909,2025-07-12 06:12:27.602340+00:00,2025-07-12 06:12:27.602340+00:00,100,199.0,100.0,-99.0
1174,10,199,199.0,yhjj923,2025-07-12 06:12:27.602340+00:00,2025-07-12 06:12:27.602340+00:00,100,200.0,100.0,-100.0
1174,10,200,200.0,yhjj1009,2025-07-12 06:12:27.603589+00:00,2025-07-12 06:12:27.603589+00:00,100,201.0,100.0,-101.0
1175,2,33,33.0,yhjj843,2025-07-12 06:14:28.314876+00:00,2025-07-12 06:14:28.314876+00:00,33,34.0,35.0,1.0
1175,2,34,34.0,yhjj959,2025-07-12 06:14:28.314876+00:00,2025-07-12 06:14:28.314876+00:00,33,35.0,34.0,-1.0
1175,3,55,55.0,yhjj985,2025-07-12 06:14:28.335859+00:00,2025-07-12 06:14:28.335859+00:00,55,56.0,57.0,1.0
1175,3,56,56.0,yhjj951,2025-07-12 06:14:28.335859+00:00,2025-07-12 06:14:28.335859+00:00,55,57.0,56.0,-1.0
1175,4,63,63.0,yhjj848,2025-07-12 06:14:28.339998+00:00,2025-07-12 06:14:28.340397+00:00,63,64.0,65.0,1.0
1175,4,64,64.0,yhjj851,2025-07-12 06:14:28.340397+00:00,2025-07-12 06:14:28.340397+00:00,63,65.0,64.0,-1.0
1175,4,67,67.0,yhjj956,2025-07-12 06:14:28.341556+00:00,2025-07-12 06:14:28.341556+00:00,67,68.0,69.0,1.0
1175,4,68,68.0,yhjj894,2025-07-12 06:14:28.341556+00:00,2025-07-12 06:14:28.341556+00:00,67,69.0,68.0,-1.0
1175,4,75,75.0,yhjj863,2025-07-12 06:14:28.343364+00:00,2025-07-12 06:14:28.345909+00:00,75,76.0,78.0,2.0
1175,4,76,76.0,yhjj923,2025-07-12 06:14:28.343364+00:00,2025-07-12 06:14:28.343364+00:00,75,77.0,76.0,-1.0
1175,4,77,77.0,yhjj1012,2025-07-12 06:14:28.345909+00:00,2025-07-12 06:14:28.345909+00:00,76,78.0,77.0,-1.0
1175,5,84,84.0,yhjj977,2025-07-12 06:14:28.348012+00:00,2025-07-12 06:14:28.348012+00:00,84,85.0,86.0,1.0
1175,5,85,85.0,yhjj902,2025-07-12 06:14:28.348012+00:00,2025-07-12 06:14:28.348012+00:00,84,86.0,85.0,-1.0
1175,5,100,100.0,yhjj969,2025-07-12 06:14:28.359792+00:00,2025-07-12 06:14:28.359792+00:00,100,101.0,100.0,-1.0
1175,6,101,101.0,yhjj996,2025-07-12 06:14:28.359792+00:00,2025-07-12 06:14:28.359792+00:00,100,102.0,100.0,-2.0
1175,6,102,102.0,yhjj845,2025-07-12 06:14:28.359792+00:00,2025-07-12 06:14:28.359792+00:00,100,103.0,100.0,-3.0
1175,6,103,103.0,yhjj986,2025-07-12 06:14:28.359792+00:00,2025-07-12 06:14:28.359792+00:00,100,104.0,100.0,-4.0
1175,6,104,104.0,yhjj975,2025-07-12 06:14:28.359792+00:00,2025-07-12 06:14:28.359792+00:00,100,105.0,100.0,-5.0
1175,6,105,105.0,yhjj886,2025-07-12 06:14:28.359792+00:00,2025-07-12 06:14:28.359792+00:00,100,106.0,100.0,-6.0
1175,6,106,106.0,yhjj917,2025-07-12 06:14:28.359792+00:00,2025-07-12 06:14:28.361400+00:00,100,107.0,100.0,-7.0
1175,6,107,107.0,yhjj943,2025-07-12 06:14:28.361400+00:00,2025-07-12 06:14:28.361400+00:00,100,108.0,100.0,-8.0
1175,6,108,108.0,yhjj961,2025-07-12 06:14:28.361400+00:00,2025-07-12 06:14:28.361400+00:00,100,109.0,100.0,-9.0
1175,6,109,109.0,yhjj991,2025-07-12 06:14:28.361400+00:00,2025-07-12 06:14:28.361400+00:00,100,110.0,100.0,-10.0
1175,6,110,110.0,yhjj847,2025-07-12 06:14:28.361400+00:00,2025-07-12 06:14:28.365072+00:00,100,111.0,100.0,-11.0
1175,6,111,111.0,yhjj828,2025-07-12 06:14:28.365072+00:00,2025-07-12 06:14:28.365072+00:00,100,112.0,100.0,-12.0
1175,6,112,112.0,yhjj931,2025-07-12 06:14:28.365072+00:00,2025-07-12 06:14:28.365072+00:00,100,113.0,100.0,-13.0
1175,6,113,113.0,yhjj907,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,100,114.0,100.0,-14.0
1175,6,114,114.0,yhjj889,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,100,115.0,100.0,-15.0
1175,6,115,115.0,yhjj871,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,100,116.0,100.0,-16.0
1175,6,116,116.0,yhjj867,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,100,117.0,100.0,-17.0
1175,6,117,117.0,yhjj899,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,100,118.0,100.0,-18.0
1175,6,118,118.0,yhjj935,2025-07-12 06:14:28.366753+00:00,2025-07-12 06:14:28.366753+00:00,100,119.0,100.0,-19.0
1175,6,119,119.0,yhjj997,2025-07-12 06:14:28.368868+00:00,2025-07-12 06:14:28.368868+00:00,100,120.0,100.0,-20.0
1175,6,120,120.0,yhjj980,2025-07-12 06:14:28.368868+00:00,2025-07-12 06:14:28.368868+00:00,100,121.0,100.0,-21.0
1175,7,121,121.0,yhjj976,2025-07-12 06:14:28.368868+00:00,2025-07-12 06:14:28.368868+00:00,100,122.0,100.0,-22.0
1175,7,122,122.0,yhjj897,2025-07-12 06:14:28.368868+00:00,2025-07-12 06:14:28.368868+00:00,100,123.0,100.0,-23.0
1175,7,123,123.0,yhjj880,2025-07-12 06:14:28.368868+00:00,2025-07-12 06:14:28.368868+00:00,100,124.0,100.0,-24.0
1175,7,124,124.0,yhjj892,2025-07-12 06:14:28.368868+00:00,2025-07-12 06:14:28.368868+00:00,100,125.0,100.0,-25.0
1175,7,125,125.0,yhjj927,2025-07-12 06:14:28.371591+00:00,2025-07-12 06:14:28.371591+00:00,100,126.0,100.0,-26.0
1175,7,126,126.0,yhjj937,2025-07-12 06:14:28.371591+00:00,2025-07-12 06:14:28.371591+00:00,100,127.0,100.0,-27.0
1175,7,127,127.0,yhjj949,2025-07-12 06:14:28.371591+00:00,2025-07-12 06:14:28.371591+00:00,100,128.0,100.0,-28.0
1175,7,128,128.0,yhjj979,2025-07-12 06:14:28.371591+00:00,2025-07-12 06:14:28.371591+00:00,100,129.0,100.0,-29.0
1175,7,129,129.0,yhjj906,2025-07-12 06:14:28.371591+00:00,2025-07-12 06:14:28.371591+00:00,100,130.0,100.0,-30.0
1175,7,130,130.0,yhjj920,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,100,131.0,100.0,-31.0
1175,7,131,131.0,yhjj834,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,100,132.0,100.0,-32.0
1175,7,132,132.0,yhjj882,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,100,133.0,100.0,-33.0
1175,7,133,133.0,yhjj926,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,100,134.0,100.0,-34.0
1175,7,134,134.0,yhjj832,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,100,135.0,100.0,-35.0
1175,7,135,135.0,yhjj929,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,100,136.0,100.0,-36.0
1175,7,136,136.0,yhjj964,2025-07-12 06:14:28.373630+00:00,2025-07-12 06:14:28.373630+00:00,100,137.0,100.0,-37.0
1175,7,137,137.0,yhjj960,2025-07-12 06:14:28.375101+00:00,2025-07-12 06:14:28.375101+00:00,100,138.0,100.0,-38.0
1175,7,138,138.0,yhjj914,2025-07-12 06:14:28.375101+00:00,2025-07-12 06:14:28.375101+00:00,100,139.0,100.0,-39.0
1175,7,139,139.0,yhjj874,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,100,140.0,100.0,-40.0
1175,7,140,140.0,yhjj919,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,100,141.0,100.0,-41.0
1175,8,141,141.0,yhjj884,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,100,142.0,100.0,-42.0
1175,8,142,142.0,yhjj1018,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,100,143.0,100.0,-43.0
1175,8,143,143.0,yhjj895,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,100,144.0,100.0,-44.0
1175,8,144,144.0,yhjj901,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,100,145.0,100.0,-45.0
1175,8,145,145.0,yhjj988,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,100,146.0,100.0,-46.0
1175,8,146,146.0,yhjj1009,2025-07-12 06:14:28.377624+00:00,2025-07-12 06:14:28.377624+00:00,100,147.0,100.0,-47.0
1175,8,147,147.0,yhjj908,2025-07-12 06:14:28.379977+00:00,2025-07-12 06:14:28.379977+00:00,100,148.0,100.0,-48.0
1175,8,148,148.0,yhjj913,2025-07-12 06:14:28.379977+00:00,2025-07-12 06:14:28.379977+00:00,100,149.0,100.0,-49.0
1175,8,149,149.0,yhjj954,2025-07-12 06:14:28.379977+00:00,2025-07-12 06:14:28.379977+00:00,100,150.0,100.0,-50.0
1175,8,150,150.0,yhjj932,2025-07-12 06:14:28.379977+00:00,2025-07-12 06:14:28.379977+00:00,100,151.0,100.0,-51.0
1175,8,151,151.0,yhjj978,2025-07-12 06:14:28.379977+00:00,2025-07-12 06:14:28.379977+00:00,100,152.0,100.0,-52.0
1175,8,152,152.0,yhjj1013,2025-07-12 06:14:28.381121+00:00,2025-07-12 06:14:28.381121+00:00,100,153.0,100.0,-53.0
1175,8,153,153.0,yhjj998,2025-07-12 06:14:28.381121+00:00,2025-07-12 06:14:28.381121+00:00,100,154.0,100.0,-54.0
1175,8,154,154.0,yhjj974,2025-07-12 06:14:28.383251+00:00,2025-07-12 06:14:28.383251+00:00,100,155.0,100.0,-55.0
1175,8,155,155.0,yhjj820,2025-07-12 06:14:28.383251+00:00,2025-07-12 06:14:28.383251+00:00,100,156.0,100.0,-56.0
1175,8,156,156.0,yhjj999,2025-07-12 06:14:28.385260+00:00,2025-07-12 06:14:28.385260+00:00,100,157.0,100.0,-57.0
1175,8,157,157.0,yhjj945,2025-07-12 06:14:28.385260+00:00,2025-07-12 06:14:28.385260+00:00,100,158.0,100.0,-58.0
1175,8,158,158.0,yhjj1008,2025-07-12 06:14:28.385260+00:00,2025-07-12 06:14:28.385260+00:00,100,159.0,100.0,-59.0
1175,8,159,159.0,yhjj936,2025-07-12 06:14:28.385260+00:00,2025-07-12 06:14:28.386939+00:00,100,160.0,100.0,-60.0
1175,8,160,160.0,yhjj883,2025-07-12 06:14:28.386939+00:00,2025-07-12 06:14:28.386939+00:00,100,161.0,100.0,-61.0
1175,9,161,161.0,yhjj983,2025-07-12 06:14:28.386939+00:00,2025-07-12 06:14:28.386939+00:00,100,162.0,100.0,-62.0
1175,9,162,162.0,yhjj846,2025-07-12 06:14:28.386939+00:00,2025-07-12 06:14:28.386939+00:00,100,163.0,100.0,-63.0
1175,9,163,163.0,yhjj833,2025-07-12 06:14:28.388096+00:00,2025-07-12 06:14:28.388096+00:00,100,164.0,100.0,-64.0
1175,9,164,164.0,yhjj984,2025-07-12 06:14:28.388096+00:00,2025-07-12 06:14:28.388096+00:00,100,165.0,100.0,-65.0
1175,9,165,165.0,yhjj958,2025-07-12 06:14:28.388096+00:00,2025-07-12 06:14:28.389510+00:00,100,166.0,100.0,-66.0
1175,9,166,166.0,yhjj973,2025-07-12 06:14:28.388096+00:00,2025-07-12 06:14:28.388096+00:00,100,167.0,100.0,-67.0
1175,9,167,167.0,yhjj879,2025-07-12 06:14:28.389510+00:00,2025-07-12 06:14:28.389510+00:00,100,168.0,100.0,-68.0
1175,9,168,168.0,yhjj916,2025-07-12 06:14:28.389510+00:00,2025-07-12 06:14:28.389510+00:00,100,169.0,100.0,-69.0
1175,9,169,169.0,yhjj957,2025-07-12 06:14:28.390623+00:00,2025-07-12 06:14:28.390623+00:00,100,170.0,100.0,-70.0
1175,9,170,170.0,yhjj938,2025-07-12 06:14:28.390623+00:00,2025-07-12 06:14:28.390623+00:00,100,171.0,100.0,-71.0
1175,9,171,171.0,yhjj990,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,100,172.0,100.0,-72.0
1175,9,172,172.0,yhjj876,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,100,173.0,100.0,-73.0
1175,9,173,173.0,yhjj887,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,100,174.0,100.0,-74.0
1175,9,174,174.0,yhjj982,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,100,175.0,100.0,-75.0
1175,9,175,175.0,yhjj896,2025-07-12 06:14:28.392645+00:00,2025-07-12 06:14:28.392645+00:00,100,176.0,100.0,-76.0
1175,9,176,176.0,yhjj989,2025-07-12 06:14:28.393633+00:00,2025-07-12 06:14:28.393633+00:00,100,177.0,100.0,-77.0
1175,9,177,177.0,yhjj1006,2025-07-12 06:14:28.393633+00:00,2025-07-12 06:14:28.393633+00:00,100,178.0,100.0,-78.0
1175,9,178,178.0,yhjj911,2025-07-12 06:14:28.393633+00:00,2025-07-12 06:14:28.393633+00:00,100,179.0,100.0,-79.0
1175,9,179,179.0,yhjj918,2025-07-12 06:14:28.393633+00:00,2025-07-12 06:14:28.393633+00:00,100,180.0,100.0,-80.0
1175,9,180,180.0,yhjj878,2025-07-12 06:14:28.393633+00:00,2025-07-12 06:14:28.395037+00:00,100,181.0,100.0,-81.0
1175,10,181,181.0,yhjj826,2025-07-12 06:14:28.395037+00:00,2025-07-12 06:14:28.395037+00:00,100,182.0,100.0,-82.0
1175,10,182,182.0,yhjj831,2025-07-12 06:14:28.395037+00:00,2025-07-12 06:14:28.395037+00:00,100,183.0,100.0,-83.0
1175,10,183,183.0,yhjj1017,2025-07-12 06:14:28.395037+00:00,2025-07-12 06:14:28.395037+00:00,100,184.0,100.0,-84.0
1175,10,184,184.0,yhjj903,2025-07-12 06:14:28.396965+00:00,2025-07-12 06:14:28.396965+00:00,100,185.0,100.0,-85.0
1175,10,185,185.0,yhjj928,2025-07-12 06:14:28.396965+00:00,2025-07-12 06:14:28.396965+00:00,100,186.0,100.0,-86.0
1175,10,186,186.0,yhjj921,2025-07-12 06:14:28.396965+00:00,2025-07-12 06:14:28.396965+00:00,100,187.0,100.0,-87.0
1175,10,187,187.0,yhjj965,2025-07-12 06:14:28.397751+00:00,2025-07-12 06:14:28.397751+00:00,100,188.0,100.0,-88.0
1175,10,188,188.0,yhjj1016,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,100,189.0,100.0,-89.0
1175,10,189,189.0,yhjj924,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,100,190.0,100.0,-90.0
1175,10,190,190.0,yhjj955,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,100,191.0,100.0,-91.0
1175,10,191,191.0,yhjj898,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,100,192.0,100.0,-92.0
1175,10,192,192.0,yhjj1007,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,100,193.0,100.0,-93.0
1175,10,193,193.0,yhjj981,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,100,194.0,100.0,-94.0
1175,10,194,194.0,yhjj934,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,100,195.0,100.0,-95.0
1175,10,195,195.0,yhjj868,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,100,196.0,100.0,-96.0
1175,10,196,196.0,yhjj933,2025-07-12 06:14:28.398858+00:00,2025-07-12 06:14:28.398858+00:00,100,197.0,100.0,-97.0
1175,10,197,197.0,yhjj967,2025-07-12 06:14:28.400747+00:00,2025-07-12 06:14:28.400747+00:00,100,198.0,100.0,-98.0
1175,10,198,198.0,yhjj922,2025-07-12 06:14:28.400747+00:00,2025-07-12 06:14:28.400747+00:00,100,199.0,100.0,-99.0
1175,10,199,199.0,yhjj953,2025-07-12 06:14:28.400747+00:00,2025-07-12 06:14:28.400747+00:00,100,200.0,100.0,-100.0
1175,10,200,200.0,yhjj971,2025-07-12 06:14:28.401957+00:00,2025-07-12 06:14:28.401957+00:00,100,201.0,100.0,-101.0
1176,3,44,44.0,yhjj852,2025-07-12 06:16:33.941325+00:00,2025-07-12 06:16:33.942489+00:00,44,45.0,46.0,1.0
1176,3,45,45.0,yhjj982,2025-07-12 06:16:33.941325+00:00,2025-07-12 06:16:33.942489+00:00,44,46.0,45.0,-1.0
1176,3,49,49.0,yhjj863,2025-07-12 06:16:33.943675+00:00,2025-07-12 06:16:33.943675+00:00,49,50.0,51.0,1.0
1176,3,50,50.0,yhjj958,2025-07-12 06:16:33.943675+00:00,2025-07-12 06:16:33.943675+00:00,49,51.0,50.0,-1.0
1176,3,53,53.0,yhjj934,2025-07-12 06:16:33.945652+00:00,2025-07-12 06:16:33.945652+00:00,53,54.0,55.0,1.0
1176,3,54,54.0,yhjj905,2025-07-12 06:16:33.945652+00:00,2025-07-12 06:16:33.945652+00:00,53,55.0,54.0,-1.0
1176,3,57,57.0,yhjj970,2025-07-12 06:16:33.948332+00:00,2025-07-12 06:16:33.948332+00:00,58,58.0,59.0,1.0
1176,3,58,58.0,yhjj904,2025-07-12 06:16:33.948332+00:00,2025-07-12 06:16:33.948332+00:00,59,59.0,60.0,1.0
1176,3,59,59.0,yhjj977,2025-07-12 06:16:33.948332+00:00,2025-07-12 06:16:33.948332+00:00,57,60.0,58.0,-2.0
1176,4,65,65.0,yhjj980,2025-07-12 06:16:33.950465+00:00,2025-07-12 06:16:33.952535+00:00,65,66.0,67.0,1.0
1176,4,66,66.0,yhjj922,2025-07-12 06:16:33.950465+00:00,2025-07-12 06:16:33.952535+00:00,65,67.0,68.0,1.0
1176,4,67,67.0,yhjj880,2025-07-12 06:16:33.950465+00:00,2025-07-12 06:16:33.952535+00:00,65,68.0,66.0,-2.0
1176,5,81,81.0,yhjj983,2025-07-12 06:16:33.962037+00:00,2025-07-12 06:16:33.962037+00:00,82,82.0,83.0,1.0
1176,5,82,82.0,yhjj910,2025-07-12 06:16:33.962037+00:00,2025-07-12 06:16:33.962037+00:00,81,83.0,84.0,1.0
1176,5,83,83.0,yhjj913,2025-07-12 06:16:33.962037+00:00,2025-07-12 06:16:33.962037+00:00,81,84.0,82.0,-2.0
1176,5,90,90.0,yhjj945,2025-07-12 06:16:33.964052+00:00,2025-07-12 06:16:33.964052+00:00,91,91.0,92.0,1.0
1176,5,91,91.0,yhjj843,2025-07-12 06:16:33.964052+00:00,2025-07-12 06:16:33.964052+00:00,90,92.0,91.0,-1.0
1176,5,92,92.0,yhjj872,2025-07-12 06:16:33.965673+00:00,2025-07-12 06:16:33.965673+00:00,94,93.0,95.0,2.0
1176,5,93,93.0,yhjj964,2025-07-12 06:16:33.965673+00:00,2025-07-12 06:16:33.965673+00:00,95,94.0,96.0,2.0
1176,5,94,94.0,yhjj821,2025-07-12 06:16:33.965673+00:00,2025-07-12 06:16:33.965673+00:00,92,95.0,93.0,-2.0
1176,5,95,95.0,yhjj947,2025-07-12 06:16:33.965673+00:00,2025-07-12 06:16:33.965673+00:00,93,96.0,94.0,-2.0
1176,5,96,96.0,yhjj916,2025-07-12 06:16:33.965673+00:00,2025-07-12 06:16:33.965673+00:00,94,97.0,98.0,1.0
1176,5,97,97.0,yhjj975,2025-07-12 06:16:33.965673+00:00,2025-07-12 06:16:33.968497+00:00,99,98.0,101.0,3.0
1176,5,98,98.0,yhjj946,2025-07-12 06:16:33.965673+00:00,2025-07-12 06:16:33.965673+00:00,96,99.0,97.0,-2.0
1176,5,100,100.0,yhjj976,2025-07-12 06:16:33.965673+00:00,2025-07-12 06:16:33.968497+00:00,97,101.0,99.0,-2.0
1176,6,101,101.0,yhjj912,2025-07-12 06:16:33.968497+00:00,2025-07-12 06:16:33.968497+00:00,101,102.0,101.0,-1.0
1176,6,102,102.0,yhjj961,2025-07-12 06:16:33.968497+00:00,2025-07-12 06:16:33.968497+00:00,101,103.0,101.0,-2.0
1176,6,103,103.0,yhjj920,2025-07-12 06:16:33.968497+00:00,2025-07-12 06:16:33.968497+00:00,101,104.0,101.0,-3.0
1176,6,104,104.0,yhjj836,2025-07-12 06:16:33.971199+00:00,2025-07-12 06:16:33.971199+00:00,101,105.0,101.0,-4.0
1176,6,105,105.0,yhjj901,2025-07-12 06:16:33.971199+00:00,2025-07-12 06:16:33.971199+00:00,101,106.0,101.0,-5.0
1176,6,106,106.0,yhjj874,2025-07-12 06:16:33.971199+00:00,2025-07-12 06:16:33.971199+00:00,101,107.0,101.0,-6.0
1176,6,107,107.0,yhjj999,2025-07-12 06:16:33.971199+00:00,2025-07-12 06:16:33.971199+00:00,101,108.0,101.0,-7.0
1176,6,108,108.0,yhjj951,2025-07-12 06:16:33.971199+00:00,2025-07-12 06:16:33.971199+00:00,101,109.0,101.0,-8.0
1176,6,109,109.0,yhjj1003,2025-07-12 06:16:33.971199+00:00,2025-07-12 06:16:33.971199+00:00,101,110.0,101.0,-9.0
1176,6,110,110.0,yhjj919,2025-07-12 06:16:33.971199+00:00,2025-07-12 06:16:33.971199+00:00,101,111.0,101.0,-10.0
1176,6,111,111.0,yhjj869,2025-07-12 06:16:33.973455+00:00,2025-07-12 06:16:33.973455+00:00,101,112.0,101.0,-11.0
1176,6,112,112.0,yhjj1014,2025-07-12 06:16:33.973455+00:00,2025-07-12 06:16:33.973455+00:00,101,113.0,101.0,-12.0
1176,6,113,113.0,yhjj940,2025-07-12 06:16:33.973884+00:00,2025-07-12 06:16:33.974803+00:00,101,114.0,101.0,-13.0
1176,6,114,114.0,yhjj1013,2025-07-12 06:16:33.973884+00:00,2025-07-12 06:16:33.973884+00:00,101,115.0,101.0,-14.0
1176,6,115,115.0,yhjj867,2025-07-12 06:16:33.973884+00:00,2025-07-12 06:16:33.973884+00:00,101,116.0,101.0,-15.0
1176,6,116,116.0,yhjj889,2025-07-12 06:16:33.974803+00:00,2025-07-12 06:16:33.974803+00:00,101,117.0,101.0,-16.0
1176,6,117,117.0,yhjj925,2025-07-12 06:16:33.975337+00:00,2025-07-12 06:16:33.975337+00:00,101,118.0,101.0,-17.0
1176,6,118,118.0,yhjj1006,2025-07-12 06:16:33.975337+00:00,2025-07-12 06:16:33.975337+00:00,101,119.0,101.0,-18.0
1176,6,119,119.0,yhjj888,2025-07-12 06:16:33.976244+00:00,2025-07-12 06:16:33.976244+00:00,101,120.0,101.0,-19.0
1176,6,120,120.0,yhjj929,2025-07-12 06:16:33.977424+00:00,2025-07-12 06:16:33.977424+00:00,101,121.0,101.0,-20.0
1176,7,121,121.0,yhjj938,2025-07-12 06:16:33.977424+00:00,2025-07-12 06:16:33.977424+00:00,101,122.0,101.0,-21.0
1176,7,122,122.0,yhjj884,2025-07-12 06:16:33.977424+00:00,2025-07-12 06:16:33.979491+00:00,101,123.0,101.0,-22.0
1176,7,123,123.0,yhjj1004,2025-07-12 06:16:33.977424+00:00,2025-07-12 06:16:33.977424+00:00,101,124.0,101.0,-23.0
1176,7,124,124.0,yhjj926,2025-07-12 06:16:33.977424+00:00,2025-07-12 06:16:33.977424+00:00,101,125.0,101.0,-24.0
1176,7,125,125.0,yhjj1009,2025-07-12 06:16:33.977424+00:00,2025-07-12 06:16:33.977424+00:00,101,126.0,101.0,-25.0
1176,7,126,126.0,yhjj948,2025-07-12 06:16:33.979893+00:00,2025-07-12 06:16:33.979893+00:00,101,127.0,101.0,-26.0
1176,7,127,127.0,yhjj969,2025-07-12 06:16:33.979893+00:00,2025-07-12 06:16:33.979893+00:00,101,128.0,101.0,-27.0
1176,7,128,128.0,yhjj1001,2025-07-12 06:16:33.979893+00:00,2025-07-12 06:16:33.979893+00:00,101,129.0,101.0,-28.0
1176,7,129,129.0,yhjj918,2025-07-12 06:16:33.979893+00:00,2025-07-12 06:16:33.979893+00:00,101,130.0,101.0,-29.0
1176,7,130,130.0,yhjj870,2025-07-12 06:16:33.979893+00:00,2025-07-12 06:16:33.979893+00:00,101,131.0,101.0,-30.0
1176,7,131,131.0,yhjj895,2025-07-12 06:16:33.979893+00:00,2025-07-12 06:16:33.979893+00:00,101,132.0,101.0,-31.0
1176,7,132,132.0,yhjj1002,2025-07-12 06:16:33.982695+00:00,2025-07-12 06:16:33.982695+00:00,101,133.0,101.0,-32.0
1176,7,133,133.0,yhjj917,2025-07-12 06:16:33.982695+00:00,2025-07-12 06:16:33.982695+00:00,101,134.0,101.0,-33.0
1176,7,134,134.0,yhjj987,2025-07-12 06:16:33.982695+00:00,2025-07-12 06:16:33.982695+00:00,101,135.0,101.0,-34.0
1176,7,135,135.0,yhjj914,2025-07-12 06:16:33.982695+00:00,2025-07-12 06:16:33.982695+00:00,101,136.0,101.0,-35.0
1176,7,136,136.0,yhjj899,2025-07-12 06:16:33.982695+00:00,2025-07-12 06:16:33.982695+00:00,101,137.0,101.0,-36.0
1176,7,137,137.0,yhjj985,2025-07-12 06:16:33.984717+00:00,2025-07-12 06:16:33.984717+00:00,101,138.0,101.0,-37.0
1176,7,138,138.0,yhjj990,2025-07-12 06:16:33.985422+00:00,2025-07-12 06:16:33.985422+00:00,101,139.0,101.0,-38.0
1176,7,139,139.0,yhjj857,2025-07-12 06:16:33.985422+00:00,2025-07-12 06:16:33.985422+00:00,101,140.0,101.0,-39.0
