roomNumber,bin,room_entry_sequence,user_id,prev_people,expected_people,curr_people,lost_update_diff
1184,4,70,yhjj982,70,71,71,0
1184,4,71,yhjj908,71,72,72,0
1184,4,72,yhjj940,72,73,73,0
1184,4,73,yhjj820,73,74,74,0
1184,4,74,yhjj962,74,75,75,0
1184,4,75,yhjj1011,75,76,76,0
1184,4,76,yhjj1018,76,77,77,0
1184,4,77,yhjj835,77,78,78,0
1184,4,78,yhjj1004,78,79,79,0
1184,4,79,yhjj932,79,80,80,0
1184,4,80,yhjj934,80,81,81,0
1184,5,81,yhjj909,81,82,82,0
1184,5,82,yhjj851,82,83,83,0
1184,5,83,yhjj858,83,84,84,0
1184,5,84,yhjj915,84,85,85,0
1184,5,85,yhjj924,85,86,86,0
1184,5,86,yhjj905,86,87,87,0
1184,5,87,yhjj939,87,88,88,0
1184,5,88,yhjj989,88,89,89,0
1184,5,89,yhjj956,89,90,90,0
1184,5,90,yhjj988,90,91,91,0
1184,5,91,yhjj978,91,92,92,0
1184,5,92,yhjj976,92,93,93,0
1184,5,93,yhjj1000,93,94,94,0
1184,5,94,yhjj859,94,95,95,0
1184,5,95,yhjj1003,95,96,96,0
1184,5,96,yhjj1006,96,97,97,0
1184,5,97,yhjj899,97,98,98,0
1184,5,98,yhjj967,98,99,99,0
1184,5,99,yhjj896,99,100,100,0
1184,5,100,yhjj870,100,,100,0
1184,6,101,yhjj938,100,,100,0
1184,6,102,yhjj1008,100,,100,0
1184,6,103,yhjj965,100,,100,0
1184,6,104,yhjj951,100,,100,0
1184,6,105,yhjj952,100,,100,0
1184,6,106,yhjj944,100,,100,0
1184,6,107,yhjj866,100,,100,0
1184,6,108,yhjj991,100,,100,0
1184,6,109,yhjj920,100,,100,0
1184,6,110,yhjj950,100,,100,0
1184,6,111,yhjj840,100,,100,0
1184,6,112,yhjj829,100,,100,0
1184,6,113,yhjj984,100,,100,0
1184,6,114,yhjj889,100,,100,0
1184,6,115,yhjj853,100,,100,0
1184,6,116,yhjj839,100,,100,0
1184,6,117,yhjj916,100,,100,0
1184,6,118,yhjj878,100,,100,0
1184,6,119,yhjj936,100,,100,0
1184,6,120,yhjj879,100,,100,0
1184,7,121,yhjj845,100,,100,0
1184,7,122,yhjj937,100,,100,0
1184,7,123,yhjj933,100,,100,0
1184,7,124,yhjj892,100,,100,0
1184,7,125,yhjj904,100,,100,0
1184,7,126,yhjj903,100,,100,0
1184,7,127,yhjj931,100,,100,0
1184,7,128,yhjj954,100,,100,0
1184,7,129,yhjj883,100,,100,0
1184,7,130,yhjj895,100,,100,0
1184,7,131,yhjj1009,100,,100,0
1184,7,132,yhjj917,100,,100,0
1184,7,133,yhjj898,100,,100,0
1184,7,134,yhjj975,100,,100,0
1184,7,135,yhjj841,100,,100,0
1184,7,136,yhjj994,100,,100,0
1184,7,137,yhjj970,100,,100,0
1184,7,138,yhjj957,100,,100,0
1184,7,139,yhjj885,100,,100,0
1184,7,140,yhjj943,100,,100,0
1184,8,141,yhjj942,100,,100,0
1184,8,142,yhjj1016,100,,100,0
1184,8,143,yhjj855,100,,100,0
1184,8,144,yhjj846,100,,100,0
1184,8,145,yhjj875,100,,100,0
1184,8,146,yhjj1001,100,,100,0
1184,8,147,yhjj998,100,,100,0
1184,8,148,yhjj823,100,,100,0
1184,8,149,yhjj1017,100,,100,0
1184,8,150,yhjj1014,100,,100,0
1184,8,151,yhjj922,100,,100,0
1184,8,152,yhjj874,100,,100,0
1184,8,153,yhjj964,100,,100,0
1184,8,154,yhjj968,100,,100,0
1184,8,155,yhjj911,100,,100,0
1184,8,156,yhjj963,100,,100,0
1184,8,157,yhjj999,100,,100,0
1184,8,158,yhjj987,100,,100,0
1184,8,159,yhjj891,100,,100,0
1184,8,160,yhjj907,100,,100,0
1184,9,161,yhjj973,100,,100,0
1184,9,162,yhjj948,100,,100,0
1184,9,163,yhjj918,100,,100,0
1184,9,164,yhjj837,100,,100,0
1184,9,165,yhjj877,100,,100,0
1184,9,166,yhjj980,100,,100,0
1184,9,167,yhjj997,100,,100,0
1184,9,168,yhjj945,100,,100,0
1184,9,169,yhjj971,100,,100,0
1184,9,170,yhjj890,100,,100,0
1184,9,171,yhjj849,100,,100,0
1184,9,172,yhjj926,100,,100,0
1184,9,173,yhjj955,100,,100,0
1184,9,174,yhjj930,100,,100,0
1184,9,175,yhjj893,100,,100,0
1184,9,176,yhjj1005,100,,100,0
1184,9,177,yhjj1002,100,,100,0
1184,9,178,yhjj894,100,,100,0
1184,9,179,yhjj986,100,,100,0
1184,9,180,yhjj966,100,,100,0
1184,10,181,yhjj1013,100,,100,0
1184,10,182,yhjj974,100,,100,0
1184,10,183,yhjj1010,100,,100,0
1184,10,184,yhjj876,100,,100,0
1184,10,185,yhjj865,100,,100,0
1184,10,186,yhjj825,100,,100,0
1184,10,187,yhjj996,100,,100,0
1184,10,188,yhjj992,100,,100,0
1184,10,189,yhjj979,100,,100,0
1184,10,190,yhjj1012,100,,100,0
1184,10,191,yhjj871,100,,100,0
1184,10,192,yhjj900,100,,100,0
1184,10,193,yhjj882,100,,100,0
1184,10,194,yhjj913,100,,100,0
1184,10,195,yhjj857,100,,100,0
1184,10,196,yhjj993,100,,100,0
1184,10,197,yhjj995,100,,100,0
1184,10,198,yhjj947,100,,100,0
1184,10,199,yhjj972,100,,100,0
1184,10,200,yhjj961,100,,100,0
1185,1,1,yhjj861,1,2,2,0
1185,1,2,yhjj826,2,3,3,0
1185,1,3,yhjj849,3,4,4,0
1185,1,4,yhjj865,4,5,5,0
1185,1,5,yhjj878,5,6,6,0
1185,1,6,yhjj945,6,7,7,0
1185,1,7,yhjj848,7,8,8,0
1185,1,8,yhjj854,8,9,9,0
1185,1,9,yhjj834,9,10,10,0
1185,1,10,yhjj830,10,11,11,0
1185,1,11,yhjj845,11,12,12,0
1185,1,12,yhjj850,12,13,13,0
1185,1,13,yhjj836,13,14,14,0
1185,1,14,yhjj837,14,15,15,0
1185,1,15,yhjj841,15,16,16,0
1185,1,16,yhjj847,16,17,17,0
1185,1,17,yhjj844,17,18,18,0
1185,1,18,yhjj827,18,19,19,0
1185,1,19,yhjj897,19,20,20,0
1185,1,20,yhjj831,20,21,21,0
1185,2,21,yhjj905,21,22,22,0
1185,2,22,yhjj838,22,23,23,0
1185,2,23,yhjj821,23,24,24,0
1185,2,24,yhjj880,24,25,25,0
1185,2,25,yhjj825,25,26,26,0
1185,2,26,yhjj819,26,27,27,0
1185,2,27,yhjj960,27,28,28,0
1185,2,28,yhjj856,28,29,29,0
1185,2,29,yhjj951,29,30,30,0
1185,2,30,yhjj971,30,31,31,0
1185,2,31,yhjj876,31,32,32,0
1185,2,32,yhjj872,32,33,33,0
1185,2,33,yhjj887,33,34,34,0
1185,2,34,yhjj884,34,35,35,0
1185,2,35,yhjj860,35,36,36,0
1185,2,36,yhjj928,36,37,37,0
1185,2,37,yhjj904,37,38,38,0
1185,2,38,yhjj889,38,39,39,0
1185,2,39,yhjj862,39,40,40,0
1185,2,40,yhjj892,40,41,41,0
1185,3,41,yhjj859,41,42,42,0
1185,3,42,yhjj1005,42,43,43,0
1185,3,43,yhjj833,43,44,44,0
1185,3,44,yhjj1000,44,45,45,0
1185,3,45,yhjj937,45,46,46,0
1185,3,46,yhjj879,46,47,47,0
1185,3,47,yhjj913,47,48,48,0
1185,3,48,yhjj948,48,49,49,0
1185,3,49,yhjj921,49,50,50,0
1185,3,50,yhjj954,50,51,51,0
1185,3,51,yhjj988,51,52,52,0
1185,3,52,yhjj996,52,53,53,0
1185,3,53,yhjj863,53,54,54,0
1185,3,54,yhjj906,54,55,55,0
1185,3,55,yhjj1010,55,56,56,0
1185,3,56,yhjj993,56,57,57,0
1185,3,57,yhjj920,57,58,58,0
1185,3,58,yhjj959,58,59,59,0
1185,3,59,yhjj874,59,60,60,0
1185,3,60,yhjj851,60,61,61,0
1185,4,61,yhjj916,61,62,62,0
1185,4,62,yhjj903,62,63,63,0
1185,4,63,yhjj942,63,64,64,0
1185,4,64,yhjj895,64,65,65,0
1185,4,65,yhjj1004,65,66,66,0
1185,4,66,yhjj981,66,67,67,0
1185,4,67,yhjj923,67,68,68,0
1185,4,68,yhjj961,68,69,69,0
1185,4,69,yhjj853,69,70,70,0
1185,4,70,yhjj883,70,71,71,0
1185,4,71,yhjj898,71,72,72,0
1185,4,72,yhjj846,72,73,73,0
1185,4,73,yhjj832,73,74,74,0
1185,4,74,yhjj890,74,75,75,0
1185,4,75,yhjj869,75,76,76,0
1185,4,76,yhjj881,76,77,77,0
1185,4,77,yhjj925,77,78,78,0
1185,4,78,yhjj868,78,79,79,0
1185,4,79,yhjj956,79,80,80,0
1185,4,80,yhjj888,80,81,81,0
1185,5,81,yhjj922,81,82,82,0
1185,5,82,yhjj864,82,83,83,0
1185,5,83,yhjj902,83,84,84,0
1185,5,84,yhjj957,84,85,85,0
1185,5,85,yhjj875,85,86,86,0
1185,5,86,yhjj842,86,87,87,0
1185,5,87,yhjj941,87,88,88,0
1185,5,88,yhjj839,88,89,89,0
1185,5,89,yhjj909,89,90,90,0
1185,5,90,yhjj989,90,91,91,0
1185,5,91,yhjj855,91,92,92,0
1185,5,92,yhjj967,92,93,93,0
1185,5,93,yhjj946,93,94,94,0
1185,5,94,yhjj824,94,95,95,0
1185,5,95,yhjj1014,95,96,96,0
1185,5,96,yhjj858,96,97,97,0
1185,5,97,yhjj995,97,98,98,0
1185,5,98,yhjj979,98,99,99,0
1185,5,99,yhjj939,99,100,100,0
1185,5,100,yhjj994,100,,100,0
1185,6,101,yhjj935,100,,100,0
1185,6,102,yhjj1012,100,,100,0
1185,6,103,yhjj969,100,,100,0
1185,6,104,yhjj857,100,,100,0
1185,6,105,yhjj918,100,,100,0
1185,6,106,yhjj829,100,,100,0
1185,6,107,yhjj926,100,,100,0
1185,6,108,yhjj900,100,,100,0
1185,6,109,yhjj822,100,,100,0
1185,6,110,yhjj962,100,,100,0
1185,6,111,yhjj917,100,,100,0
1185,6,112,yhjj968,100,,100,0
1185,6,113,yhjj886,100,,100,0
1185,6,114,yhjj991,100,,100,0
1185,6,115,yhjj908,100,,100,0
1185,6,116,yhjj866,100,,100,0
1185,6,117,yhjj931,100,,100,0
1185,6,118,yhjj919,100,,100,0
1185,6,119,yhjj820,100,,100,0
1185,6,120,yhjj852,100,,100,0
1185,7,121,yhjj950,100,,100,0
1185,7,122,yhjj924,100,,100,0
1185,7,123,yhjj899,100,,100,0
1185,7,124,yhjj1011,100,,100,0
1185,7,125,yhjj843,100,,100,0
1185,7,126,yhjj976,100,,100,0
1185,7,127,yhjj871,100,,100,0
1185,7,128,yhjj982,100,,100,0
1185,7,129,yhjj1018,100,,100,0
1185,7,130,yhjj987,100,,100,0
1185,7,131,yhjj835,100,,100,0
1185,7,132,yhjj828,100,,100,0
1185,7,133,yhjj974,100,,100,0
1185,7,134,yhjj953,100,,100,0
1185,7,135,yhjj901,100,,100,0
1185,7,136,yhjj958,100,,100,0
1185,7,137,yhjj936,100,,100,0
1185,7,138,yhjj840,100,,100,0
1185,7,139,yhjj873,100,,100,0
1185,7,140,yhjj915,100,,100,0
1185,8,141,yhjj978,100,,100,0
1185,8,142,yhjj1016,100,,100,0
1185,8,143,yhjj885,100,,100,0
1185,8,144,yhjj997,100,,100,0
1185,8,145,yhjj944,100,,100,0
1185,8,146,yhjj1009,100,,100,0
1185,8,147,yhjj964,100,,100,0
1185,8,148,yhjj985,100,,100,0
1185,8,149,yhjj911,100,,100,0
1185,8,150,yhjj1001,100,,100,0
1185,8,151,yhjj983,100,,100,0
1185,8,152,yhjj933,100,,100,0
1185,8,153,yhjj1017,100,,100,0
1185,8,154,yhjj891,100,,100,0
1185,8,155,yhjj990,100,,100,0
1185,8,156,yhjj984,100,,100,0
1185,8,157,yhjj1013,100,,100,0
1185,8,158,yhjj910,100,,100,0
1185,8,159,yhjj999,100,,100,0
1185,8,160,yhjj870,100,,100,0
1185,9,161,yhjj986,100,,100,0
1185,9,162,yhjj1007,100,,100,0
1185,9,163,yhjj882,100,,100,0
1185,9,164,yhjj907,100,,100,0
1185,9,165,yhjj934,100,,100,0
1185,9,166,yhjj938,100,,100,0
1185,9,167,yhjj823,100,,100,0
1185,9,168,yhjj927,100,,100,0
1185,9,169,yhjj972,100,,100,0
1185,9,170,yhjj980,100,,100,0
1185,9,171,yhjj940,100,,100,0
1185,9,172,yhjj966,100,,100,0
1185,9,173,yhjj973,100,,100,0
1185,9,174,yhjj930,100,,100,0
1185,9,175,yhjj932,100,,100,0
1185,9,176,yhjj929,100,,100,0
1185,9,177,yhjj947,100,,100,0
1185,9,178,yhjj943,100,,100,0
1185,9,179,yhjj963,100,,100,0
1185,9,180,yhjj867,100,,100,0
1185,10,181,yhjj970,100,,100,0
1185,10,182,yhjj896,100,,100,0
1185,10,183,yhjj949,100,,100,0
1185,10,184,yhjj877,100,,100,0
1185,10,185,yhjj893,100,,100,0
1185,10,186,yhjj998,100,,100,0
1185,10,187,yhjj1002,100,,100,0
1185,10,188,yhjj914,100,,100,0
1185,10,189,yhjj975,100,,100,0
1185,10,190,yhjj1003,100,,100,0
1185,10,191,yhjj1008,100,,100,0
1185,10,192,yhjj952,100,,100,0
1185,10,193,yhjj977,100,,100,0
1185,10,194,yhjj1006,100,,100,0
1185,10,195,yhjj912,100,,100,0
1185,10,196,yhjj965,100,,100,0
1185,10,197,yhjj955,100,,100,0
1185,10,198,yhjj992,100,,100,0
1185,10,199,yhjj894,100,,100,0
1185,10,200,yhjj1015,100,,100,0
1186,1,1,yhjj856,1,2,2,0
1186,1,2,yhjj850,2,3,3,0
1186,1,3,yhjj841,3,4,4,0
1186,1,4,yhjj832,4,5,5,0
1186,1,5,yhjj861,5,6,6,0
1186,1,6,yhjj824,6,7,7,0
1186,1,7,yhjj844,7,8,8,0
1186,1,8,yhjj886,8,9,9,0
1186,1,9,yhjj889,9,10,10,0
1186,1,10,yhjj905,10,11,11,0
1186,1,11,yhjj903,11,12,12,0
1186,1,12,yhjj956,12,13,13,0
1186,1,13,yhjj890,13,14,14,0
1186,1,14,yhjj857,14,15,15,0
1186,1,15,yhjj851,15,16,16,0
1186,1,16,yhjj885,16,17,17,0
1186,1,17,yhjj912,17,18,18,0
1186,1,18,yhjj928,18,19,19,0
1186,1,19,yhjj918,19,20,20,0
1186,1,20,yhjj827,20,21,21,0
1186,2,21,yhjj900,21,22,22,0
1186,2,22,yhjj849,22,23,23,0
1186,2,23,yhjj864,23,24,24,0
1186,2,24,yhjj904,24,25,25,0
1186,2,25,yhjj877,25,26,26,0
1186,2,26,yhjj825,26,27,27,0
1186,2,27,yhjj907,27,28,28,0
1186,2,28,yhjj874,28,29,29,0
1186,2,29,yhjj925,29,30,30,0
1186,2,30,yhjj942,30,31,31,0
1186,2,31,yhjj830,31,32,32,0
1186,2,32,yhjj973,32,33,33,0
1186,2,33,yhjj848,33,34,34,0
1186,2,34,yhjj959,34,35,35,0
1186,2,35,yhjj833,35,36,36,0
1186,2,36,yhjj910,36,37,37,0
1186,2,37,yhjj860,37,38,38,0
1186,2,38,yhjj845,38,39,39,0
1186,2,39,yhjj986,39,40,40,0
1186,2,40,yhjj858,40,41,41,0
1186,3,41,yhjj981,41,42,42,0
1186,3,42,yhjj926,42,43,43,0
1186,3,43,yhjj834,43,44,44,0
1186,3,44,yhjj997,44,45,45,0
1186,3,45,yhjj982,45,46,46,0
1186,3,46,yhjj961,46,47,47,0
1186,3,47,yhjj978,47,48,48,0
1186,3,48,yhjj887,48,49,49,0
1186,3,49,yhjj987,49,50,50,0
1186,3,50,yhjj962,50,51,51,0
1186,3,51,yhjj854,51,52,52,0
1186,3,52,yhjj1005,52,53,53,0
1186,3,53,yhjj847,53,54,54,0
1186,3,54,yhjj822,54,55,55,0
1186,3,55,yhjj967,55,56,56,0
1186,3,56,yhjj917,56,57,57,0
1186,3,57,yhjj919,57,58,58,0
1186,3,58,yhjj991,58,59,59,0
1186,3,59,yhjj863,59,60,60,0
1186,3,60,yhjj876,60,61,61,0
1186,4,61,yhjj971,61,62,62,0
1186,4,62,yhjj955,62,63,63,0
1186,4,63,yhjj913,63,64,64,0
1186,4,64,yhjj875,64,65,65,0
1186,4,65,yhjj979,65,66,66,0
1186,4,66,yhjj938,66,67,67,0
1186,4,67,yhjj924,67,68,68,0
1186,4,68,yhjj828,68,69,69,0
1186,4,69,yhjj992,69,70,70,0
1186,4,70,yhjj990,70,71,71,0
1186,4,71,yhjj983,71,72,72,0
1186,4,72,yhjj859,72,73,73,0
1186,4,73,yhjj881,73,74,74,0
1186,4,74,yhjj906,74,75,75,0
1186,4,75,yhjj831,75,76,76,0
1186,4,76,yhjj897,76,77,77,0
1186,4,77,yhjj960,77,78,78,0
1186,4,78,yhjj893,78,79,79,0
1186,4,79,yhjj892,79,80,80,0
1186,4,80,yhjj954,80,81,81,0
1186,5,81,yhjj840,81,82,82,0
1186,5,82,yhjj998,82,83,83,0
1186,5,83,yhjj972,83,84,84,0
1186,5,84,yhjj970,84,85,85,0
1186,5,85,yhjj920,85,86,86,0
1186,5,86,yhjj977,86,87,87,0
1186,5,87,yhjj836,87,88,88,0
1186,5,88,yhjj929,88,89,89,0
1186,5,89,yhjj1002,89,90,90,0
1186,5,90,yhjj947,90,91,91,0
1186,5,91,yhjj921,91,92,92,0
1186,5,92,yhjj879,92,93,93,0
1186,5,93,yhjj922,93,94,94,0
1186,5,94,yhjj823,94,95,95,0
1186,5,95,yhjj909,95,96,96,0
1186,5,96,yhjj826,96,97,97,0
1186,5,97,yhjj884,97,98,98,0
1186,5,98,yhjj969,98,99,99,0
1186,5,99,yhjj843,99,100,100,0
1186,5,100,yhjj994,100,,100,0
1186,6,101,yhjj852,100,,100,0
1186,6,102,yhjj995,100,,100,0
1186,6,103,yhjj867,100,,100,0
1186,6,104,yhjj996,100,,100,0
1186,6,105,yhjj944,100,,100,0
1186,6,106,yhjj975,100,,100,0
1186,6,107,yhjj846,100,,100,0
1186,6,108,yhjj902,100,,100,0
1186,6,109,yhjj931,100,,100,0
1186,6,110,yhjj1004,100,,100,0
1186,6,111,yhjj1012,100,,100,0
1186,6,112,yhjj838,100,,100,0
1186,6,113,yhjj933,100,,100,0
1186,6,114,yhjj985,100,,100,0
1186,6,115,yhjj839,100,,100,0
1186,6,116,yhjj1007,100,,100,0
1186,6,117,yhjj880,100,,100,0
1186,6,118,yhjj882,100,,100,0
1186,6,119,yhjj974,100,,100,0
1186,6,120,yhjj878,100,,100,0
1186,7,121,yhjj948,100,,100,0
1186,7,122,yhjj953,100,,100,0
1186,7,123,yhjj952,100,,100,0
1186,7,124,yhjj1010,100,,100,0
1186,7,125,yhjj943,100,,100,0
1186,7,126,yhjj965,100,,100,0
1186,7,127,yhjj993,100,,100,0
1186,7,128,yhjj968,100,,100,0
1186,7,129,yhjj911,100,,100,0
1186,7,130,yhjj871,100,,100,0
1186,7,131,yhjj1003,100,,100,0
1186,7,132,yhjj820,100,,100,0
1186,7,133,yhjj1015,100,,100,0
1186,7,134,yhjj916,100,,100,0
1186,7,135,yhjj1017,100,,100,0
1186,7,136,yhjj941,100,,100,0
1186,7,137,yhjj898,100,,100,0
1186,7,138,yhjj873,100,,100,0
1186,7,139,yhjj915,100,,100,0
1186,7,140,yhjj870,100,,100,0
1186,8,141,yhjj899,100,,100,0
1186,8,142,yhjj829,100,,100,0
1186,8,143,yhjj988,100,,100,0
1186,8,144,yhjj894,100,,100,0
1186,8,145,yhjj984,100,,100,0
1186,8,146,yhjj980,100,,100,0
1186,8,147,yhjj937,100,,100,0
1186,8,148,yhjj934,100,,100,0
1186,8,149,yhjj950,100,,100,0
1186,8,150,yhjj855,100,,100,0
1186,8,151,yhjj896,100,,100,0
1186,8,152,yhjj963,100,,100,0
1186,8,153,yhjj1018,100,,100,0
1186,8,154,yhjj930,100,,100,0
1186,8,155,yhjj1008,100,,100,0
1186,8,156,yhjj945,100,,100,0
1186,8,157,yhjj837,100,,100,0
1186,8,158,yhjj819,100,,100,0
1186,8,159,yhjj999,100,,100,0
1186,8,160,yhjj966,100,,100,0
1186,9,161,yhjj1016,100,,100,0
1186,9,162,yhjj821,100,,100,0
1186,9,163,yhjj1009,100,,100,0
1186,9,164,yhjj957,100,,100,0
1186,9,165,yhjj862,100,,100,0
1186,9,166,yhjj835,100,,100,0
1186,9,167,yhjj976,100,,100,0
1186,9,168,yhjj1013,100,,100,0
1186,9,169,yhjj949,100,,100,0
1186,9,170,yhjj914,100,,100,0
1186,9,171,yhjj1014,100,,100,0
1186,9,172,yhjj891,100,,100,0
1186,9,173,yhjj895,100,,100,0
1186,9,174,yhjj842,100,,100,0
1186,9,175,yhjj1006,100,,100,0
1186,9,176,yhjj901,100,,100,0
1186,9,177,yhjj1011,100,,100,0
1186,9,178,yhjj939,100,,100,0
1186,9,179,yhjj946,100,,100,0
1186,9,180,yhjj1000,100,,100,0
1186,10,181,yhjj908,100,,100,0
1186,10,182,yhjj853,100,,100,0
1186,10,183,yhjj935,100,,100,0
1186,10,184,yhjj936,100,,100,0
1186,10,185,yhjj866,100,,100,0
1186,10,186,yhjj1001,100,,100,0
1186,10,187,yhjj865,100,,100,0
1186,10,188,yhjj888,100,,100,0
1186,10,189,yhjj964,100,,100,0
1186,10,190,yhjj940,100,,100,0
1186,10,191,yhjj883,100,,100,0
1186,10,192,yhjj989,100,,100,0
1186,10,193,yhjj958,100,,100,0
1186,10,194,yhjj868,100,,100,0
1186,10,195,yhjj872,100,,100,0
1186,10,196,yhjj932,100,,100,0
1186,10,197,yhjj923,100,,100,0
1186,10,198,yhjj869,100,,100,0
1186,10,199,yhjj927,100,,100,0
1186,10,200,yhjj951,100,,100,0
1187,1,1,yhjj825,1,2,2,0
1187,1,2,yhjj821,2,3,3,0
1187,1,3,yhjj836,3,4,4,0
1187,1,4,yhjj826,4,5,5,0
1187,1,5,yhjj861,5,6,6,0
1187,1,6,yhjj854,6,7,7,0
1187,1,7,yhjj867,7,8,8,0
1187,1,8,yhjj904,8,9,9,0
1187,1,9,yhjj865,9,10,10,0
1187,1,10,yhjj864,10,11,11,0
1187,1,11,yhjj859,11,12,12,0
1187,1,12,yhjj853,12,13,13,0
1187,1,13,yhjj846,13,14,14,0
1187,1,14,yhjj830,14,15,15,0
1187,1,15,yhjj838,15,16,16,0
1187,1,16,yhjj873,16,17,17,0
1187,1,17,yhjj951,17,18,18,0
1187,1,18,yhjj842,18,19,19,0
1187,1,19,yhjj819,19,20,20,0
1187,1,20,yhjj889,20,21,21,0
1187,2,21,yhjj874,21,22,22,0
1187,2,22,yhjj1008,22,23,23,0
1187,2,23,yhjj928,23,24,24,0
1187,2,24,yhjj923,24,25,25,0
1187,2,25,yhjj901,25,26,26,0
1187,2,26,yhjj833,26,27,27,0
1187,2,27,yhjj921,27,28,28,0
1187,2,28,yhjj860,28,29,29,0
1187,2,29,yhjj879,29,30,30,0
1187,2,30,yhjj937,30,31,31,0
1187,2,31,yhjj832,31,32,32,0
1187,2,32,yhjj919,32,33,33,0
1187,2,33,yhjj835,33,34,34,0
1187,2,34,yhjj847,34,35,35,0
1187,2,35,yhjj927,35,36,36,0
1187,2,36,yhjj849,36,37,37,0
1187,2,37,yhjj876,37,38,38,0
1187,2,38,yhjj868,38,39,39,0
1187,2,39,yhjj938,39,40,40,0
1187,2,40,yhjj872,40,41,41,0
1187,3,41,yhjj857,41,42,42,0
1187,3,42,yhjj824,42,43,43,0
1187,3,43,yhjj855,43,44,44,0
1187,3,44,yhjj934,44,45,45,0
1187,3,45,yhjj913,45,46,46,0
1187,3,46,yhjj947,46,47,47,0
1187,3,47,yhjj920,47,48,48,0
1187,3,48,yhjj866,48,49,49,0
1187,3,49,yhjj823,49,50,50,0
1187,3,50,yhjj869,50,51,51,0
1187,3,51,yhjj946,51,52,52,0
1187,3,52,yhjj841,52,53,53,0
1187,3,53,yhjj908,53,54,54,0
1187,3,54,yhjj850,54,55,55,0
1187,3,55,yhjj888,55,56,56,0
1187,3,56,yhjj918,56,57,57,0
1187,3,57,yhjj955,57,58,58,0
1187,3,58,yhjj829,58,59,59,0
1187,3,59,yhjj1000,59,60,60,0
1187,3,60,yhjj910,60,61,61,0
1187,4,61,yhjj881,61,62,62,0
1187,4,62,yhjj875,62,63,63,0
1187,4,63,yhjj967,63,64,64,0
1187,4,64,yhjj954,64,65,65,0
1187,4,65,yhjj971,65,66,66,0
1187,4,66,yhjj981,66,67,67,0
1187,4,67,yhjj961,67,68,68,0
1187,4,68,yhjj903,68,69,69,0
1187,4,69,yhjj845,69,70,70,0
1187,4,70,yhjj926,70,71,71,0
1187,4,71,yhjj877,71,72,72,0
1187,4,72,yhjj844,72,73,73,0
1187,4,73,yhjj945,73,74,74,0
1187,4,74,yhjj843,74,75,75,0
1187,4,75,yhjj949,75,76,76,0
1187,4,76,yhjj980,76,77,77,0
1187,4,77,yhjj978,77,78,78,0
1187,4,78,yhjj871,78,79,79,0
1187,4,79,yhjj870,79,80,80,0
1187,4,80,yhjj858,80,81,81,0
1187,5,81,yhjj953,81,82,82,0
1187,5,82,yhjj900,82,83,83,0
1187,5,83,yhjj922,83,84,84,0
1187,5,84,yhjj962,84,85,85,0
1187,5,85,yhjj998,85,86,86,0
1187,5,86,yhjj896,86,87,87,0
1187,5,87,yhjj892,87,88,88,0
1187,5,88,yhjj828,88,89,89,0
1187,5,89,yhjj914,89,90,90,0
1187,5,90,yhjj839,90,91,91,0
1187,5,91,yhjj1011,91,92,92,0
1187,5,92,yhjj973,92,93,93,0
1187,5,93,yhjj883,93,94,94,0
1187,5,94,yhjj851,94,95,95,0
1187,5,95,yhjj882,95,96,96,0
1187,5,96,yhjj932,96,97,97,0
1187,5,97,yhjj924,97,98,98,0
1187,5,98,yhjj987,98,99,99,0
1187,5,99,yhjj837,99,100,100,0
1187,5,100,yhjj878,100,,100,0
1187,6,101,yhjj989,100,,100,0
1187,6,102,yhjj977,100,,100,0
1187,6,103,yhjj897,100,,100,0
1187,6,104,yhjj895,100,,100,0
1187,6,105,yhjj985,100,,100,0
1187,6,106,yhjj974,100,,100,0
1187,6,107,yhjj993,100,,100,0
1187,6,108,yhjj848,100,,100,0
1187,6,109,yhjj831,100,,100,0
1187,6,110,yhjj898,100,,100,0
1187,6,111,yhjj884,100,,100,0
1187,6,112,yhjj1007,100,,100,0
1187,6,113,yhjj982,100,,100,0
1187,6,114,yhjj887,100,,100,0
1187,6,115,yhjj929,100,,100,0
1187,6,116,yhjj988,100,,100,0
1187,6,117,yhjj931,100,,100,0
1187,6,118,yhjj925,100,,100,0
1187,6,119,yhjj902,100,,100,0
1187,6,120,yhjj997,100,,100,0
1187,7,121,yhjj995,100,,100,0
1187,7,122,yhjj990,100,,100,0
1187,7,123,yhjj940,100,,100,0
1187,7,124,yhjj1015,100,,100,0
1187,7,125,yhjj899,100,,100,0
1187,7,126,yhjj1002,100,,100,0
1187,7,127,yhjj991,100,,100,0
1187,7,128,yhjj976,100,,100,0
1187,7,129,yhjj1018,100,,100,0
1187,7,130,yhjj822,100,,100,0
1187,7,131,yhjj956,100,,100,0
1187,7,132,yhjj1012,100,,100,0
1187,7,133,yhjj916,100,,100,0
1187,7,134,yhjj968,100,,100,0
1187,7,135,yhjj1005,100,,100,0
1187,7,136,yhjj983,100,,100,0
1187,7,137,yhjj992,100,,100,0
1187,7,138,yhjj840,100,,100,0
1187,7,139,yhjj1009,100,,100,0
1187,7,140,yhjj820,100,,100,0
1187,8,141,yhjj930,100,,100,0
1187,8,142,yhjj979,100,,100,0
1187,8,143,yhjj939,100,,100,0
1187,8,144,yhjj890,100,,100,0
1187,8,145,yhjj893,100,,100,0
1187,8,146,yhjj957,100,,100,0
1187,8,147,yhjj863,100,,100,0
