roomNumber,bin,room_entry_sequence,user_id,prev_people,curr_people,max_people,join_result,anomaly_type,over_capacity_amount,over_capacity_curr,over_capacity_max,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end
1302,4,71,yhjj891,71,72,100,SUCCESS,,0,0,0,1038450000000.0,1038450000000.0
1302,4,72,yhjj995,72,73,100,SUCCESS,,0,0,0,1038450000000.0,1038450000000.0
1302,4,73,yhjj972,73,74,100,SUCCESS,,0,0,0,1038450000000.0,1038450000000.0
1302,4,74,yhjj912,74,75,100,SUCCESS,,0,0,0,1038450000000.0,1038450000000.0
1302,4,75,yhjj993,75,76,100,SUCCESS,,0,0,0,1038460000000.0,1038460000000.0
1302,4,76,yhjj916,76,79,100,SUCCESS,,0,0,0,1038460000000.0,1038460000000.0
1302,4,77,yhjj933,76,77,100,SUCCESS,,0,0,0,1038460000000.0,1038460000000.0
1302,4,78,yhjj895,77,78,100,SUCCESS,,0,0,0,1038460000000.0,1038460000000.0
1302,4,79,yhjj1001,78,82,100,SUCCESS,,0,0,0,1038460000000.0,1038470000000.0
1302,4,80,yhjj946,78,80,100,SUCCESS,,0,0,0,1038460000000.0,1038470000000.0
1302,5,81,yhjj864,80,81,100,SUCCESS,,0,0,0,1038470000000.0,1038470000000.0
1302,5,82,yhjj937,82,83,100,SUCCESS,,0,0,0,1038470000000.0,1038470000000.0
1302,5,83,yhjj925,83,84,100,SUCCESS,,0,0,0,1038480000000.0,1038480000000.0
1302,5,84,yhjj880,84,85,100,SUCCESS,,0,0,0,1038480000000.0,1038480000000.0
1302,5,85,yhjj979,85,86,100,SUCCESS,,0,0,0,1038480000000.0,1038480000000.0
1302,5,86,yhjj888,86,87,100,SUCCESS,,0,0,0,1038490000000.0,1038490000000.0
1302,5,87,yhjj1018,87,88,100,SUCCESS,,0,0,0,1038490000000.0,1038490000000.0
1302,5,88,yhjj960,88,89,100,SUCCESS,,0,0,0,1038490000000.0,1038490000000.0
1302,5,89,yhjj822,89,90,100,SUCCESS,,0,0,0,1038490000000.0,1038490000000.0
1302,5,90,yhjj841,89,91,100,SUCCESS,,0,0,0,1038490000000.0,1038490000000.0
1302,5,91,yhjj843,90,92,100,SUCCESS,,0,0,0,1038490000000.0,1038500000000.0
1302,5,92,yhjj1015,92,93,100,SUCCESS,,0,0,0,1038500000000.0,1038500000000.0
1302,5,93,yhjj860,93,94,100,SUCCESS,,0,0,0,1038500000000.0,1038500000000.0
1302,5,94,yhjj989,94,95,100,SUCCESS,,0,0,0,1038500000000.0,1038500000000.0
1302,5,95,yhjj935,95,96,100,SUCCESS,,0,0,0,1038510000000.0,1038510000000.0
1302,5,96,yhjj848,96,97,100,SUCCESS,,0,0,0,1038510000000.0,1038510000000.0
1302,5,97,yhjj831,97,98,100,SUCCESS,,0,0,0,1038510000000.0,1038510000000.0
1302,5,98,yhjj845,98,99,100,SUCCESS,,0,0,0,1038510000000.0,1038510000000.0
1302,5,99,yhjj954,99,100,100,SUCCESS,,0,0,0,1038510000000.0,1038510000000.0
1302,5,100,yhjj948,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038510000000.0,1038510000000.0
1302,6,101,yhjj836,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,102,yhjj859,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,103,yhjj1013,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,104,yhjj929,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,105,yhjj932,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,106,yhjj986,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,107,yhjj978,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,108,yhjj975,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,109,yhjj894,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,110,yhjj976,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,111,yhjj851,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,112,yhjj952,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,113,yhjj904,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038530000000.0
1302,6,114,yhjj906,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038520000000.0,1038520000000.0
1302,6,115,yhjj918,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,6,116,yhjj849,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,6,117,yhjj942,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,6,118,yhjj985,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,6,119,yhjj1005,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,6,120,yhjj868,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,121,yhjj920,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,122,yhjj910,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,123,yhjj861,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,124,yhjj992,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,125,yhjj921,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,126,yhjj1010,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,127,yhjj961,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,128,yhjj988,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,129,yhjj867,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,130,yhjj994,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,131,yhjj838,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,132,yhjj875,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,133,yhjj855,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,134,yhjj930,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038530000000.0,1038530000000.0
1302,7,135,yhjj934,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,7,136,yhjj922,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,7,137,yhjj846,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,7,138,yhjj990,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,7,139,yhjj971,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,7,140,yhjj827,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,141,yhjj980,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,142,yhjj853,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,143,yhjj981,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,144,yhjj950,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,145,yhjj962,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,146,yhjj1000,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,147,yhjj873,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,148,yhjj883,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,149,yhjj882,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,150,yhjj968,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,151,yhjj928,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,152,yhjj919,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,153,yhjj926,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,154,yhjj939,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038540000000.0
1302,8,155,yhjj1012,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038550000000.0
1302,8,156,yhjj829,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038540000000.0,1038550000000.0
1302,8,157,yhjj907,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,8,158,yhjj967,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,8,159,yhjj890,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,8,160,yhjj984,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,161,yhjj983,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,162,yhjj943,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,163,yhjj938,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,164,yhjj999,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,165,yhjj844,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,166,yhjj997,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,167,yhjj905,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,168,yhjj885,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038560000000.0
1302,9,169,yhjj936,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,170,yhjj911,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038560000000.0
1302,9,171,yhjj964,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,172,yhjj957,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,173,yhjj987,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,174,yhjj982,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,175,yhjj897,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,176,yhjj963,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038560000000.0
1302,9,177,yhjj833,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038550000000.0,1038550000000.0
1302,9,178,yhjj909,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,9,179,yhjj903,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,9,180,yhjj965,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,181,yhjj1006,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,182,yhjj923,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,183,yhjj949,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,184,yhjj819,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,185,yhjj1017,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,186,yhjj1008,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,187,yhjj1016,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,188,yhjj966,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,189,yhjj944,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,190,yhjj959,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,191,yhjj1014,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,192,yhjj970,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,193,yhjj1004,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,194,yhjj956,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,195,yhjj821,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,196,yhjj947,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,197,yhjj991,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,198,yhjj854,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,199,yhjj842,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1302,10,200,yhjj958,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1038560000000.0,1038560000000.0
1303,1,1,yhjj822,1,2,100,SUCCESS,,0,0,0,1116900000000.0,1116900000000.0
1303,1,2,yhjj890,2,3,100,SUCCESS,,0,0,0,1116900000000.0,1116900000000.0
1303,1,3,yhjj885,2,4,100,SUCCESS,,0,0,0,1116900000000.0,1116900000000.0
1303,1,4,yhjj819,4,5,100,SUCCESS,,0,0,0,1116910000000.0,1116910000000.0
1303,1,5,yhjj837,5,6,100,SUCCESS,,0,0,0,1116930000000.0,1116930000000.0
1303,1,6,yhjj844,6,7,100,SUCCESS,,0,0,0,1116930000000.0,1116930000000.0
1303,1,7,yhjj901,7,8,100,SUCCESS,,0,0,0,1116940000000.0,1116940000000.0
1303,1,8,yhjj875,8,9,100,SUCCESS,,0,0,0,1116940000000.0,1116940000000.0
1303,1,9,yhjj832,9,10,100,SUCCESS,,0,0,0,1116960000000.0,1116960000000.0
1303,1,10,yhjj840,10,11,100,SUCCESS,,0,0,0,1116960000000.0,1116960000000.0
1303,1,11,yhjj884,11,12,100,SUCCESS,,0,0,0,1116970000000.0,1116970000000.0
1303,1,12,yhjj857,12,13,100,SUCCESS,,0,0,0,1116970000000.0,1116970000000.0
1303,1,13,yhjj846,12,14,100,SUCCESS,,0,0,0,1116970000000.0,1116970000000.0
1303,1,14,yhjj862,14,15,100,SUCCESS,,0,0,0,1116980000000.0,1116980000000.0
1303,1,15,yhjj903,15,16,100,SUCCESS,,0,0,0,1116980000000.0,1116990000000.0
1303,1,16,yhjj831,16,17,100,SUCCESS,,0,0,0,1116990000000.0,1116990000000.0
1303,1,17,yhjj874,17,18,100,SUCCESS,,0,0,0,1117000000000.0,1117000000000.0
1303,1,18,yhjj892,17,19,100,SUCCESS,,0,0,0,1117000000000.0,1117000000000.0
1303,1,19,yhjj828,18,20,100,SUCCESS,,0,0,0,1117000000000.0,1117000000000.0
1303,1,20,yhjj830,20,21,100,SUCCESS,,0,0,0,1117020000000.0,1117020000000.0
1303,2,21,yhjj893,21,22,100,SUCCESS,,0,0,0,1117020000000.0,1117020000000.0
1303,2,22,yhjj1014,22,23,100,SUCCESS,,0,0,0,1117020000000.0,1117020000000.0
1303,2,23,yhjj925,23,24,100,SUCCESS,,0,0,0,1117020000000.0,1117020000000.0
1303,2,24,yhjj836,24,26,100,SUCCESS,,0,0,0,1117020000000.0,1117020000000.0
1303,2,25,yhjj906,24,26,100,SUCCESS,,0,0,0,1117020000000.0,1117020000000.0
1303,2,26,yhjj878,26,27,100,SUCCESS,,0,0,0,1117020000000.0,1117020000000.0
1303,2,27,yhjj839,27,28,100,SUCCESS,,0,0,0,1117030000000.0,1117030000000.0
1303,2,28,yhjj821,28,29,100,SUCCESS,,0,0,0,1117030000000.0,1117030000000.0
1303,2,29,yhjj895,29,30,100,SUCCESS,,0,0,0,1117030000000.0,1117030000000.0
1303,2,30,yhjj980,29,31,100,SUCCESS,,0,0,0,1117030000000.0,1117030000000.0
1303,2,31,yhjj825,31,32,100,SUCCESS,,0,0,0,1117030000000.0,1117030000000.0
1303,2,32,yhjj845,32,34,100,SUCCESS,,0,0,0,1117030000000.0,1117040000000.0
1303,2,33,yhjj958,32,33,100,SUCCESS,,0,0,0,1117030000000.0,1117040000000.0
1303,2,34,yhjj823,34,35,100,SUCCESS,,0,0,0,1117040000000.0,1117040000000.0
1303,2,35,yhjj907,35,36,100,SUCCESS,,0,0,0,1117040000000.0,1117040000000.0
1303,2,36,yhjj835,36,38,100,SUCCESS,,0,0,0,1117040000000.0,1117040000000.0
1303,2,37,yhjj883,36,37,100,SUCCESS,,0,0,0,1117040000000.0,1117040000000.0
1303,2,38,yhjj847,38,39,100,SUCCESS,,0,0,0,1117040000000.0,1117040000000.0
1303,2,39,yhjj991,39,40,100,SUCCESS,,0,0,0,1117050000000.0,1117050000000.0
1303,2,40,yhjj995,40,41,100,SUCCESS,,0,0,0,1117050000000.0,1117050000000.0
1303,3,41,yhjj1002,40,42,100,SUCCESS,,0,0,0,1117050000000.0,1117050000000.0
1303,3,42,yhjj932,42,43,100,SUCCESS,,0,0,0,1117050000000.0,1117050000000.0
1303,3,43,yhjj904,43,44,100,SUCCESS,,0,0,0,1117050000000.0,1117050000000.0
1303,3,44,yhjj939,44,45,100,SUCCESS,,0,0,0,1117060000000.0,1117060000000.0
1303,3,45,yhjj865,45,46,100,SUCCESS,,0,0,0,1117060000000.0,1117060000000.0
1303,3,46,yhjj924,46,47,100,SUCCESS,,0,0,0,1117070000000.0,1117070000000.0
1303,3,47,yhjj944,47,48,100,SUCCESS,,0,0,0,1117070000000.0,1117070000000.0
1303,3,48,yhjj918,48,49,100,SUCCESS,,0,0,0,1117070000000.0,1117070000000.0
1303,3,49,yhjj908,49,50,100,SUCCESS,,0,0,0,1117070000000.0,1117070000000.0
1303,3,50,yhjj826,50,53,100,SUCCESS,,0,0,0,1117070000000.0,1117070000000.0
1303,3,51,yhjj913,50,51,100,SUCCESS,,0,0,0,1117070000000.0,1117070000000.0
1303,3,52,yhjj951,51,52,100,SUCCESS,,0,0,0,1117070000000.0,1117070000000.0
1303,3,53,yhjj920,53,54,100,SUCCESS,,0,0,0,1117080000000.0,1117080000000.0
1303,3,54,yhjj988,53,56,100,SUCCESS,,0,0,0,1117080000000.0,1117080000000.0
1303,3,55,yhjj940,53,55,100,SUCCESS,,0,0,0,1117080000000.0,1117080000000.0
1303,3,56,yhjj938,56,57,100,SUCCESS,,0,0,0,1117080000000.0,1117080000000.0
1303,3,57,yhjj842,57,58,100,SUCCESS,,0,0,0,1117080000000.0,1117080000000.0
1303,3,58,yhjj876,58,59,100,SUCCESS,,0,0,0,1117080000000.0,1117080000000.0
1303,3,59,yhjj994,59,60,100,SUCCESS,,0,0,0,1117080000000.0,1117080000000.0
1303,3,60,yhjj861,60,61,100,SUCCESS,,0,0,0,1117080000000.0,1117080000000.0
1303,4,61,yhjj960,61,62,100,SUCCESS,,0,0,0,1117080000000.0,1117080000000.0
1303,4,62,yhjj864,62,63,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,63,yhjj961,63,64,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,64,yhjj1016,64,65,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,65,yhjj998,65,66,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,66,yhjj955,66,67,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,67,yhjj891,67,68,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,68,yhjj866,68,69,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,69,yhjj852,68,71,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,70,yhjj827,69,74,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,71,yhjj949,69,70,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,72,yhjj1017,71,72,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,73,yhjj1015,72,73,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,74,yhjj953,74,75,100,SUCCESS,,0,0,0,1117090000000.0,1117090000000.0
1303,4,75,yhjj888,75,76,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,4,76,yhjj849,76,77,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,4,77,yhjj993,77,78,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,4,78,yhjj987,78,79,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,4,79,yhjj942,79,80,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,4,80,yhjj1003,80,85,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,5,81,yhjj963,80,81,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,5,82,yhjj972,81,82,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,5,83,yhjj992,82,83,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,5,84,yhjj880,83,88,100,SUCCESS,,0,0,0,1117100000000.0,1117110000000.0
1303,5,85,yhjj1013,83,84,100,SUCCESS,,0,0,0,1117100000000.0,1117100000000.0
1303,5,86,yhjj936,84,87,100,SUCCESS,,0,0,0,1117100000000.0,1117110000000.0
1303,5,87,yhjj916,85,90,100,SUCCESS,,0,0,0,1117100000000.0,1117110000000.0
1303,5,88,yhjj855,85,86,100,SUCCESS,,0,0,0,1117110000000.0,1117110000000.0
1303,5,89,yhjj981,88,89,100,SUCCESS,,0,0,0,1117110000000.0,1117110000000.0
1303,5,90,yhjj967,90,91,100,SUCCESS,,0,0,0,1117110000000.0,1117110000000.0
1303,5,91,yhjj1000,91,92,100,SUCCESS,,0,0,0,1117110000000.0,1117110000000.0
1303,5,92,yhjj973,92,93,100,SUCCESS,,0,0,0,1117110000000.0,1117110000000.0
1303,5,93,yhjj869,93,94,100,SUCCESS,,0,0,0,1117120000000.0,1117120000000.0
1303,5,94,yhjj985,94,95,100,SUCCESS,,0,0,0,1117120000000.0,1117120000000.0
1303,5,95,yhjj986,95,96,100,SUCCESS,,0,0,0,1117120000000.0,1117120000000.0
1303,5,96,yhjj829,96,97,100,SUCCESS,,0,0,0,1117120000000.0,1117120000000.0
1303,5,97,yhjj930,97,98,100,SUCCESS,,0,0,0,1117120000000.0,1117120000000.0
1303,5,98,yhjj978,98,99,100,SUCCESS,,0,0,0,1117120000000.0,1117120000000.0
1303,5,99,yhjj917,99,100,100,SUCCESS,,0,0,0,1117130000000.0,1117130000000.0
1303,5,100,yhjj843,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,101,yhjj937,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,102,yhjj863,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,103,yhjj929,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,104,yhjj900,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,105,yhjj870,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,106,yhjj909,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,107,yhjj879,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,108,yhjj911,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,109,yhjj923,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,110,yhjj868,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,111,yhjj882,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,112,yhjj997,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117130000000.0,1117130000000.0
1303,6,113,yhjj889,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,6,114,yhjj922,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,6,115,yhjj881,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,6,116,yhjj1011,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,6,117,yhjj1010,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,6,118,yhjj971,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,6,119,yhjj928,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,6,120,yhjj933,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,7,121,yhjj851,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,7,122,yhjj982,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,7,123,yhjj898,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,7,124,yhjj867,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,7,125,yhjj957,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,7,126,yhjj1001,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,7,127,yhjj886,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117140000000.0
1303,7,128,yhjj984,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117150000000.0
1303,7,129,yhjj873,100,100,100,FAIL_OVER_CAPACITY,,0,0,0,1117140000000.0,1117150000000.0
