roomNumber,bin,user_id,room_entry_sequence,join_result,waiting_start_time,waiting_start_nanoTime,waiting_start_epochNano,waiting_start_event_type,critical_enter_time,critical_enter_nanoTime,critical_enter_epochNano,critical_enter_event_type,critical_leave_time,critical_leave_nanoTime,critical_leave_epochNano,critical_leave_event_type,increment_before_time,increment_before_nanoTime,increment_before_epochNano,increment_before_event_type,increment_after_time,increment_after_nanoTime,increment_after_epochNano,increment_after_event_type
1223,1.0,yhjj904,2.0,SUCCESS,2025-07-19 12:01:15.621003700+00:00,73031517039000,1752926475618044672,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.621003700+00:00,73031517159300,1752926475618164992,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.622005300+00:00,73031517645300,1752926475618650880,SUCCESS,2025-07-19 12:01:15.622005300+00:00,73031517538300,1752926475618544128,,2025-07-19 12:01:15.622005300+00:00,73031517601200,1752926475618606848,
1223,1.0,yhjj990,1.0,SUCCESS,2025-07-19 12:01:15.621003700+00:00,73031516727500,1752926475617733120,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.623003900+00:00,73031517791900,1752926475618797568,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.624005800+00:00,73031519654700,1752926475620660480,SUCCESS,2025-07-19 12:01:15.624005800+00:00,73031519563300,1752926475620569088,,2025-07-19 12:01:15.624005800+00:00,73031519616000,1752926475620621824,
1223,1.0,yhjj972,3.0,SUCCESS,2025-07-19 12:01:15.628003800+00:00,73031523947600,1752926475624953344,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.628003800+00:00,73031524044200,1752926475625049856,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.628003800+00:00,73031524213100,1752926475625218816,SUCCESS,2025-07-19 12:01:15.628003800+00:00,73031524135200,1752926475625140992,,2025-07-19 12:01:15.628003800+00:00,73031524172800,1752926475625178624,
1223,1.0,yhjj965,4.0,SUCCESS,2025-07-19 12:01:15.629002800+00:00,73031525260300,1752926475626266112,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.630003800+00:00,73031525464800,1752926475626470400,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.630003800+00:00,73031525685700,1752926475626691328,SUCCESS,2025-07-19 12:01:15.630003800+00:00,73031525600100,1752926475626605824,,2025-07-19 12:01:15.630003800+00:00,73031525645800,1752926475626651392,
1223,1.0,yhjj825,5.0,SUCCESS,2025-07-19 12:01:15.645000900+00:00,73031540971600,1752926475641977344,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.645000900+00:00,73031541084500,1752926475642090240,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.645000900+00:00,73031541241800,1752926475642247424,SUCCESS,2025-07-19 12:01:15.645000900+00:00,73031541175100,1752926475642180864,,2025-07-19 12:01:15.645000900+00:00,73031541209800,1752926475642215424,
1223,1.0,yhjj896,6.0,SUCCESS,2025-07-19 12:01:15.647001900+00:00,73031542632200,1752926475643638016,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.647001900+00:00,73031542764800,1752926475643770624,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.647001900+00:00,73031542905400,1752926475643911168,SUCCESS,2025-07-19 12:01:15.647001900+00:00,73031542843800,1752926475643849472,,2025-07-19 12:01:15.647001900+00:00,73031542877600,1752926475643883264,
1223,1.0,yhjj819,8.0,SUCCESS,2025-07-19 12:01:15.651002600+00:00,73031546616800,1752926475647622400,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.651002600+00:00,73031546664300,1752926475647670016,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.651002600+00:00,73031547010000,1752926475648015616,SUCCESS,2025-07-19 12:01:15.651002600+00:00,73031546887500,1752926475647893248,,2025-07-19 12:01:15.651002600+00:00,73031546940700,1752926475647946496,
1223,1.0,yhjj991,7.0,SUCCESS,2025-07-19 12:01:15.651002600+00:00,73031546512200,1752926475647517952,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.651002600+00:00,73031547314700,1752926475648320512,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.652005+00:00,73031547555300,1752926475648560896,SUCCESS,2025-07-19 12:01:15.652005+00:00,73031547478400,1752926475648484096,,2025-07-19 12:01:15.652005+00:00,73031547518100,1752926475648523776,
1223,1.0,yhjj960,9.0,SUCCESS,2025-07-19 12:01:15.673003100+00:00,73031568904900,1752926475669910528,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.673003100+00:00,73031569027600,1752926475670033408,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.673003100+00:00,73031569155100,1752926475670160896,SUCCESS,2025-07-19 12:01:15.673003100+00:00,73031569094700,1752926475670100480,,2025-07-19 12:01:15.673003100+00:00,73031569125500,1752926475670131200,
1223,1.0,yhjj876,10.0,SUCCESS,2025-07-19 12:01:15.675001500+00:00,73031570680100,1752926475671685888,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.675001500+00:00,73031570761100,1752926475671766784,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.675001500+00:00,73031570902900,1752926475671908608,SUCCESS,2025-07-19 12:01:15.675001500+00:00,73031570823600,1752926475671829248,,2025-07-19 12:01:15.675001500+00:00,73031570861100,1752926475671866880,
1223,1.0,yhjj827,11.0,SUCCESS,2025-07-19 12:01:15.675001500+00:00,73031571222400,1752926475672228096,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.675001500+00:00,73031571321200,1752926475672326912,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.676003200+00:00,73031571510900,1752926475672516608,SUCCESS,2025-07-19 12:01:15.676003200+00:00,73031571397100,1752926475672402688,,2025-07-19 12:01:15.676003200+00:00,73031571477600,1752926475672483328,
1223,1.0,yhjj884,12.0,SUCCESS,2025-07-19 12:01:15.683003200+00:00,73031578996400,1752926475680002048,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.683003200+00:00,73031579071700,1752926475680077312,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.683003200+00:00,73031579221500,1752926475680227328,SUCCESS,2025-07-19 12:01:15.683003200+00:00,73031579156000,1752926475680161792,,2025-07-19 12:01:15.683003200+00:00,73031579190200,1752926475680195840,
1223,1.0,yhjj942,13.0,SUCCESS,2025-07-19 12:01:15.687003100+00:00,73031583368400,1752926475684374016,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.688003100+00:00,73031583504400,1752926475684510208,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.688003100+00:00,73031583660100,1752926475684665856,SUCCESS,2025-07-19 12:01:15.688003100+00:00,73031583591900,1752926475684597504,,2025-07-19 12:01:15.688003100+00:00,73031583629500,1752926475684635136,
1223,1.0,yhjj868,14.0,SUCCESS,2025-07-19 12:01:15.695002+00:00,73031590939300,1752926475691944960,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.695002+00:00,73031591203500,1752926475692209152,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.695002+00:00,73031591367600,1752926475692373248,SUCCESS,2025-07-19 12:01:15.695002+00:00,73031591303400,1752926475692308992,,2025-07-19 12:01:15.695002+00:00,73031591337800,1752926475692343552,
1223,1.0,yhjj874,15.0,SUCCESS,2025-07-19 12:01:15.697002900+00:00,73031592405700,1752926475693411328,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.697002900+00:00,73031592535800,1752926475693541376,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.697002900+00:00,73031592683700,1752926475693689344,SUCCESS,2025-07-19 12:01:15.697002900+00:00,73031592621900,1752926475693627648,,2025-07-19 12:01:15.697002900+00:00,73031592654800,1752926475693660416,
1223,1.0,yhjj945,16.0,SUCCESS,2025-07-19 12:01:15.715002100+00:00,73031610497400,1752926475711503104,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.715002100+00:00,73031610637200,1752926475711642880,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.715002100+00:00,73031610799900,1752926475711805696,SUCCESS,2025-07-19 12:01:15.715002100+00:00,73031610744200,1752926475711749888,,2025-07-19 12:01:15.715002100+00:00,73031610773700,1752926475711779328,
1223,1.0,yhjj912,17.0,SUCCESS,2025-07-19 12:01:15.720001900+00:00,73031615608500,1752926475716614144,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.720001900+00:00,73031616062700,1752926475717068288,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.720001900+00:00,73031616287600,1752926475717293312,SUCCESS,2025-07-19 12:01:15.720001900+00:00,73031616227200,1752926475717232896,,2025-07-19 12:01:15.720001900+00:00,73031616259400,1752926475717265152,
1223,1.0,yhjj981,18.0,SUCCESS,2025-07-19 12:01:15.724001400+00:00,73031619672200,1752926475720677888,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.724001400+00:00,73031619737100,1752926475720742912,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.724001400+00:00,73031620237500,1752926475721243136,SUCCESS,2025-07-19 12:01:15.724001400+00:00,73031619867100,1752926475720872704,,2025-07-19 12:01:15.724001400+00:00,73031620201100,1752926475721206784,
1223,1.0,yhjj985,19.0,SUCCESS,2025-07-19 12:01:15.726000900+00:00,73031621576100,1752926475722581760,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.726000900+00:00,73031621642500,1752926475722648320,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.726000900+00:00,73031621761900,1752926475722767616,SUCCESS,2025-07-19 12:01:15.726000900+00:00,73031621702400,1752926475722708224,,2025-07-19 12:01:15.726000900+00:00,73031621729400,1752926475722735104,
1223,1.0,yhjj888,20.0,SUCCESS,2025-07-19 12:01:15.733003+00:00,73031628630100,1752926475729635840,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.733003+00:00,73031628708800,1752926475729714432,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.733003+00:00,73031628843900,1752926475729849600,SUCCESS,2025-07-19 12:01:15.733003+00:00,73031628769100,1752926475729774848,,2025-07-19 12:01:15.733003+00:00,73031628798600,1752926475729804288,
1223,2.0,yhjj956,21.0,SUCCESS,2025-07-19 12:01:15.733003+00:00,73031628709700,1752926475729715456,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.733003+00:00,73031629010100,1752926475730015744,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.733003+00:00,73031629212300,1752926475730217984,SUCCESS,2025-07-19 12:01:15.733003+00:00,73031629125400,1752926475730131200,,2025-07-19 12:01:15.733003+00:00,73031629180500,1752926475730186240,
1223,2.0,yhjj914,22.0,SUCCESS,2025-07-19 12:01:15.734002300+00:00,73031629854600,1752926475730860288,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.734002300+00:00,73031629995900,1752926475731001600,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.734002300+00:00,73031630118900,1752926475731124480,SUCCESS,2025-07-19 12:01:15.734002300+00:00,73031630070600,1752926475731076352,,2025-07-19 12:01:15.734002300+00:00,73031630095900,1752926475731101696,
1223,2.0,yhjj986,23.0,SUCCESS,2025-07-19 12:01:15.738003800+00:00,73031633572300,1752926475734577920,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.738003800+00:00,73031633693900,1752926475734699520,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.738003800+00:00,73031633795300,1752926475734800896,SUCCESS,2025-07-19 12:01:15.738003800+00:00,73031633751900,1752926475734757632,,2025-07-19 12:01:15.738003800+00:00,73031633775900,1752926475734781696,
1223,2.0,yhjj997,24.0,SUCCESS,2025-07-19 12:01:15.738003800+00:00,73031634149700,1752926475735155456,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.738003800+00:00,73031634192300,1752926475735197952,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.738003800+00:00,73031634318200,1752926475735323904,SUCCESS,2025-07-19 12:01:15.738003800+00:00,73031634252900,1752926475735258624,,2025-07-19 12:01:15.738003800+00:00,73031634288500,1752926475735294208,
1223,2.0,yhjj841,25.0,SUCCESS,2025-07-19 12:01:15.742001700+00:00,73031637430400,1752926475738436096,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.742001700+00:00,73031637510900,1752926475738516480,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.742001700+00:00,73031637596400,1752926475738601984,SUCCESS,2025-07-19 12:01:15.742001700+00:00,73031637551900,1752926475738557696,,2025-07-19 12:01:15.742001700+00:00,73031637575200,1752926475738580992,
1223,2.0,yhjj971,26.0,SUCCESS,2025-07-19 12:01:15.742001700+00:00,73031637973400,1752926475738979072,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.742001700+00:00,73031638041600,1752926475739047424,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.742001700+00:00,73031638200400,1752926475739206144,SUCCESS,2025-07-19 12:01:15.742001700+00:00,73031638095200,1752926475739100928,,2025-07-19 12:01:15.742001700+00:00,73031638155400,1752926475739161088,
1223,2.0,yhjj958,27.0,SUCCESS,2025-07-19 12:01:15.745002300+00:00,73031640859200,1752926475741864960,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.745002300+00:00,73031640929300,1752926475741935104,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.745002300+00:00,73031641029400,1752926475742035200,SUCCESS,2025-07-19 12:01:15.745002300+00:00,73031640976000,1752926475741981696,,2025-07-19 12:01:15.745002300+00:00,73031640999100,1752926475742004736,
1223,2.0,yhjj878,28.0,SUCCESS,2025-07-19 12:01:15.748002300+00:00,73031643591400,1752926475744596992,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.748002300+00:00,73031643680800,1752926475744686592,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.748002300+00:00,73031644016700,1752926475745022464,SUCCESS,2025-07-19 12:01:15.748002300+00:00,73031643724900,1752926475744730624,,2025-07-19 12:01:15.748002300+00:00,73031643974500,1752926475744980224,
1223,2.0,yhjj851,29.0,SUCCESS,2025-07-19 12:01:15.748002300+00:00,73031643789000,1752926475744794624,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.748002300+00:00,73031644107200,1752926475745112832,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.749001+00:00,73031644435400,1752926475745441024,SUCCESS,2025-07-19 12:01:15.748002300+00:00,73031644335000,1752926475745340672,,2025-07-19 12:01:15.748002300+00:00,73031644381000,1752926475745386752,
1223,2.0,yhjj853,30.0,SUCCESS,2025-07-19 12:01:15.749001+00:00,73031644661300,1752926475745667072,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.749001+00:00,73031644692100,1752926475745697792,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.749001+00:00,73031644773500,1752926475745779200,SUCCESS,2025-07-19 12:01:15.749001+00:00,73031644731900,1752926475745737728,,2025-07-19 12:01:15.749001+00:00,73031644752500,1752926475745758208,
1223,2.0,yhjj1006,31.0,SUCCESS,2025-07-19 12:01:15.759002300+00:00,73031654936700,1752926475755942400,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.759002300+00:00,73031655028700,1752926475756034304,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.759002300+00:00,73031655110000,1752926475756115712,SUCCESS,2025-07-19 12:01:15.759002300+00:00,73031655070600,1752926475756076288,,2025-07-19 12:01:15.759002300+00:00,73031655092100,1752926475756097792,
1223,2.0,yhjj824,32.0,SUCCESS,2025-07-19 12:01:15.772002500+00:00,73031667427100,1752926475768432896,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.772002500+00:00,73031667516400,1752926475768521984,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.772002500+00:00,73031667714700,1752926475768720384,SUCCESS,2025-07-19 12:01:15.772002500+00:00,73031667607500,1752926475768613120,,2025-07-19 12:01:15.772002500+00:00,73031667690900,1752926475768696576,
1223,2.0,yhjj905,33.0,SUCCESS,2025-07-19 12:01:15.772002500+00:00,73031667609200,1752926475768614912,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.772002500+00:00,73031667789100,1752926475768794880,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.772002500+00:00,73031667893200,1752926475768898816,SUCCESS,2025-07-19 12:01:15.772002500+00:00,73031667850100,1752926475768855808,,2025-07-19 12:01:15.772002500+00:00,73031667871000,1752926475768876800,
1223,2.0,yhjj915,34.0,SUCCESS,2025-07-19 12:01:15.772002500+00:00,73031667835900,1752926475768841728,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.772002500+00:00,73031668043300,1752926475769049088,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.772002500+00:00,73031668141200,1752926475769146880,SUCCESS,2025-07-19 12:01:15.772002500+00:00,73031668104300,1752926475769110016,,2025-07-19 12:01:15.772002500+00:00,73031668123900,1752926475769129472,
1223,2.0,yhjj978,35.0,SUCCESS,2025-07-19 12:01:15.773004400+00:00,73031669256100,1752926475770261760,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.773004400+00:00,73031669320200,1752926475770326016,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.774007100+00:00,73031669579200,1752926475770584832,SUCCESS,2025-07-19 12:01:15.773004400+00:00,73031669364900,1752926475770370560,,2025-07-19 12:01:15.774007100+00:00,73031669445700,1752926475770451456,
1223,2.0,yhjj913,36.0,SUCCESS,2025-07-19 12:01:15.779005500+00:00,73031675305500,1752926475776311296,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.780004500+00:00,73031675420600,1752926475776426240,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.780004500+00:00,73031675521000,1752926475776526592,SUCCESS,2025-07-19 12:01:15.780004500+00:00,73031675472400,1752926475776478208,,2025-07-19 12:01:15.780004500+00:00,73031675499600,1752926475776505344,
1223,2.0,yhjj869,37.0,SUCCESS,2025-07-19 12:01:15.779005500+00:00,73031675317000,1752926475776322816,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.780004500+00:00,73031675602800,1752926475776608512,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.780004500+00:00,73031675787500,1752926475776793088,SUCCESS,2025-07-19 12:01:15.780004500+00:00,73031675752000,1752926475776757760,,2025-07-19 12:01:15.780004500+00:00,73031675772200,1752926475776777984,
1223,2.0,yhjj975,38.0,SUCCESS,2025-07-19 12:01:15.779005500+00:00,73031675386700,1752926475776392448,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.780004500+00:00,73031675915600,1752926475776921344,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.780004500+00:00,73031676305100,1752926475777310720,SUCCESS,2025-07-19 12:01:15.780004500+00:00,73031676089200,1752926475777094912,,2025-07-19 12:01:15.780004500+00:00,73031676231300,1752926475777236992,
1223,3.0,yhjj902,41.0,SUCCESS,2025-07-19 12:01:15.780004500+00:00,73031676233500,1752926475777239296,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.781002200+00:00,73031676660100,1752926475777665792,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.781002200+00:00,73031676818200,1752926475777824000,SUCCESS,2025-07-19 12:01:15.781002200+00:00,73031676744000,1752926475777749760,,2025-07-19 12:01:15.781002200+00:00,73031676768700,1752926475777774336,
1223,2.0,yhjj926,40.0,SUCCESS,2025-07-19 12:01:15.780004500+00:00,73031676212100,1752926475777217792,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.781002200+00:00,73031676948300,1752926475777954048,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.782003300+00:00,73031677536300,1752926475778542080,SUCCESS,2025-07-19 12:01:15.781002200+00:00,73031677215800,1752926475778221568,,2025-07-19 12:01:15.781002200+00:00,73031677280700,1752926475778286336,
1223,2.0,yhjj923,39.0,SUCCESS,2025-07-19 12:01:15.780004500+00:00,73031675602800,1752926475776608512,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.782003300+00:00,73031677582300,1752926475778587904,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.782003300+00:00,73031677664100,1752926475778669824,SUCCESS,2025-07-19 12:01:15.782003300+00:00,73031677619800,1752926475778625536,,2025-07-19 12:01:15.782003300+00:00,73031677645300,1752926475778650880,
1223,3.0,yhjj999,42.0,SUCCESS,2025-07-19 12:01:15.785003800+00:00,73031680461000,1752926475781466624,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.785003800+00:00,73031680535900,1752926475781541632,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.785003800+00:00,73031680589400,1752926475781595136,SUCCESS,2025-07-19 12:01:15.785003800+00:00,73031680563800,1752926475781569536,,2025-07-19 12:01:15.785003800+00:00,73031680578000,1752926475781583616,
1223,3.0,yhjj834,43.0,SUCCESS,2025-07-19 12:01:15.786004200+00:00,73031681551400,1752926475782557184,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.786004200+00:00,73031681644900,1752926475782650624,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.786004200+00:00,73031681725000,1752926475782730752,SUCCESS,2025-07-19 12:01:15.786004200+00:00,73031681697000,1752926475782702592,,2025-07-19 12:01:15.786004200+00:00,73031681713200,1752926475782718976,
1223,3.0,yhjj938,44.0,SUCCESS,2025-07-19 12:01:15.786004200+00:00,73031681952000,1752926475782957824,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.786004200+00:00,73031681974400,1752926475782980096,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.786004200+00:00,73031682029700,1752926475783035392,SUCCESS,2025-07-19 12:01:15.786004200+00:00,73031681998300,1752926475783003904,,2025-07-19 12:01:15.786004200+00:00,73031682012200,1752926475783017984,
1223,3.0,yhjj875,45.0,SUCCESS,2025-07-19 12:01:15.786004200+00:00,73031682211700,1752926475783217408,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.786004200+00:00,73031682244300,1752926475783249920,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.786004200+00:00,73031682299100,1752926475783304704,SUCCESS,2025-07-19 12:01:15.786004200+00:00,73031682272500,1752926475783278080,,2025-07-19 12:01:15.786004200+00:00,73031682288000,1752926475783293696,
1223,3.0,yhjj928,46.0,SUCCESS,2025-07-19 12:01:15.789005900+00:00,73031685011600,1752926475786017280,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.789005900+00:00,73031685045700,1752926475786051328,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.789005900+00:00,73031685107300,1752926475786113024,SUCCESS,2025-07-19 12:01:15.789005900+00:00,73031685083400,1752926475786089216,,2025-07-19 12:01:15.789005900+00:00,73031685097000,1752926475786102784,
1223,3.0,yhjj919,47.0,SUCCESS,2025-07-19 12:01:15.791002700+00:00,73031686430200,1752926475787435776,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.791002700+00:00,73031686475400,1752926475787481088,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.791002700+00:00,73031686519800,1752926475787525376,SUCCESS,2025-07-19 12:01:15.791002700+00:00,73031686494700,1752926475787500288,,2025-07-19 12:01:15.791002700+00:00,73031686508800,1752926475787514624,
1223,3.0,yhjj920,48.0,SUCCESS,2025-07-19 12:01:15.792001400+00:00,73031688054700,1752926475789060352,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.792001400+00:00,73031688101200,1752926475789106944,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.792001400+00:00,73031688150600,1752926475789156352,SUCCESS,2025-07-19 12:01:15.792001400+00:00,73031688126200,1752926475789131776,,2025-07-19 12:01:15.792001400+00:00,73031688139000,1752926475789144576,
1223,3.0,yhjj977,49.0,SUCCESS,2025-07-19 12:01:15.793002200+00:00,73031688638900,1752926475789644544,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.793002200+00:00,73031688720400,1752926475789726208,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.793002200+00:00,73031688787800,1752926475789793536,SUCCESS,2025-07-19 12:01:15.793002200+00:00,73031688762400,1752926475789768192,,2025-07-19 12:01:15.793002200+00:00,73031688776600,1752926475789782272,
1223,3.0,yhjj854,50.0,SUCCESS,2025-07-19 12:01:15.794001500+00:00,73031689583700,1752926475790589440,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.794001500+00:00,73031689610800,1752926475790616576,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.794001500+00:00,73031689659900,1752926475790665728,SUCCESS,2025-07-19 12:01:15.794001500+00:00,73031689635200,1752926475790640896,,2025-07-19 12:01:15.794001500+00:00,73031689648100,1752926475790653696,
1223,3.0,yhjj935,51.0,SUCCESS,2025-07-19 12:01:15.799003700+00:00,73031694516700,1752926475795522304,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.799003700+00:00,73031694562200,1752926475795567872,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.799003700+00:00,73031694610500,1752926475795616256,SUCCESS,2025-07-19 12:01:15.799003700+00:00,73031694587000,1752926475795592704,,2025-07-19 12:01:15.799003700+00:00,73031694600400,1752926475795606016,
1223,3.0,yhjj879,52.0,SUCCESS,2025-07-19 12:01:15.800002600+00:00,73031695709900,1752926475796715520,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.800002600+00:00,73031695739900,1752926475796745728,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.800002600+00:00,73031695805300,1752926475796811008,SUCCESS,2025-07-19 12:01:15.800002600+00:00,73031695775200,1752926475796780800,,2025-07-19 12:01:15.800002600+00:00,73031695793100,1752926475796798720,
1223,3.0,yhjj957,53.0,SUCCESS,2025-07-19 12:01:15.800002600+00:00,73031695866600,1752926475796872192,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.800002600+00:00,73031695887300,1752926475796892928,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.800002600+00:00,73031695935100,1752926475796940800,SUCCESS,2025-07-19 12:01:15.800002600+00:00,73031695911000,1752926475796916736,,2025-07-19 12:01:15.800002600+00:00,73031695923400,1752926475796929024,
1223,3.0,yhjj858,54.0,SUCCESS,2025-07-19 12:01:15.800002600+00:00,73031696218800,1752926475797224448,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.800002600+00:00,73031696244500,1752926475797250304,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.800002600+00:00,73031696302700,1752926475797308416,SUCCESS,2025-07-19 12:01:15.800002600+00:00,73031696270200,1752926475797275904,,2025-07-19 12:01:15.800002600+00:00,73031696283700,1752926475797289472,
1223,3.0,yhjj1018,55.0,SUCCESS,2025-07-19 12:01:15.800002600+00:00,73031696340400,1752926475797346048,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.801002200+00:00,73031696613800,1752926475797619456,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.801002200+00:00,73031696696700,1752926475797702400,SUCCESS,2025-07-19 12:01:15.801002200+00:00,73031696665800,1752926475797671424,,2025-07-19 12:01:15.801002200+00:00,73031696683300,1752926475797689088,
1223,3.0,yhjj865,56.0,SUCCESS,2025-07-19 12:01:15.804002400+00:00,73031700196200,1752926475801201920,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.804002400+00:00,73031700234300,1752926475801240064,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.804002400+00:00,73031700283900,1752926475801289728,SUCCESS,2025-07-19 12:01:15.804002400+00:00,73031700261000,1752926475801266688,,2025-07-19 12:01:15.804002400+00:00,73031700274000,1752926475801279744,
1223,3.0,yhjj866,57.0,SUCCESS,2025-07-19 12:01:15.804002400+00:00,73031700230100,1752926475801235712,PRE_JOIN_ATTEMPT,2025-07-19 12:01:15.805002100+00:00,73031700401000,1752926475801406720,CRITICAL_ENTER_EVENT,2025-07-19 12:01:15.805002100+00:00,73031700670200,1752926475801675776,SUCCESS,2025-07-19 12:01:15.805002100+00:00,73031700644100,1752926475801649920,,2025-07-19 12:01:15.805002100+00:00,73031700659000,1752926475801664768,
