roomNumber,bin,room_entry_sequence,user_id,true_critical_section_start,true_critical_section_end,prev_people,expected_people,curr_people,lost_update_diff
1243,3,54,yhjj1012,,,54,55.0,55,0
1243,3,55,yhjj892,,,55,56.0,56,0
1243,3,56,yhjj939,,,56,57.0,57,0
1243,3,57,yhjj946,,,57,58.0,58,0
1243,3,58,yhjj904,,,58,59.0,59,0
1243,3,59,yhjj822,,,59,60.0,60,0
1243,3,60,yhjj1006,,,60,61.0,61,0
1243,4,61,yhjj903,,,61,62.0,62,0
1243,4,62,yhjj963,,,62,63.0,63,0
1243,4,63,yhjj970,,,63,64.0,64,0
1243,4,64,yhjj905,,,64,65.0,65,0
1243,4,65,yhjj882,,,65,66.0,66,0
1243,4,66,yhjj871,,,66,67.0,67,0
1243,4,67,yhjj887,,,67,68.0,68,0
1243,4,68,yhjj870,,,68,69.0,69,0
1243,4,69,yhjj969,,,69,70.0,70,0
1243,4,70,yhjj982,,,70,71.0,71,0
1243,4,71,yhjj863,,,71,72.0,72,0
1243,4,72,yhjj842,,,72,73.0,73,0
1243,4,73,yhjj977,,,73,74.0,74,0
1243,4,74,yhjj858,,,74,75.0,75,0
1243,4,75,yhjj949,,,75,76.0,76,0
1243,4,76,yhjj906,,,76,77.0,77,0
1243,4,77,yhjj928,,,77,78.0,78,0
1243,4,78,yhjj855,,,78,79.0,79,0
1243,4,79,yhjj924,,,79,80.0,80,0
1243,4,80,yhjj861,,,80,81.0,81,0
1243,5,81,yhjj929,,,81,82.0,82,0
1243,5,82,yhjj828,,,82,83.0,83,0
1243,5,83,yhjj893,,,83,84.0,84,0
1243,5,84,yhjj942,,,84,85.0,85,0
1243,5,85,yhjj953,,,85,86.0,86,0
1243,5,86,yhjj866,,,86,87.0,87,0
1243,5,87,yhjj931,,,87,88.0,88,0
1243,5,88,yhjj879,,,88,89.0,89,0
1243,5,89,yhjj993,,,89,90.0,90,0
1243,5,90,yhjj862,,,90,91.0,91,0
1243,5,91,yhjj950,,,91,92.0,92,0
1243,5,92,yhjj888,,,92,93.0,93,0
1243,5,93,yhjj898,,,93,94.0,94,0
1243,5,94,yhjj937,,,94,95.0,95,0
1243,5,95,yhjj976,,,95,96.0,96,0
1243,5,96,yhjj910,,,96,97.0,97,0
1243,5,97,yhjj990,,,97,98.0,98,0
1243,5,98,yhjj919,,,98,99.0,99,0
1243,5,99,yhjj880,,,99,100.0,100,0
1243,5,100,yhjj974,,,100,,100,0
1243,6,101,yhjj926,,,100,,100,0
1243,6,102,yhjj968,,,100,,100,0
1243,6,103,yhjj1004,,,100,,100,0
1243,6,104,yhjj951,,,100,,100,0
1243,6,105,yhjj983,,,100,,100,0
1243,6,106,yhjj873,,,100,,100,0
1243,6,107,yhjj1011,,,100,,100,0
1243,6,108,yhjj884,,,100,,100,0
1243,6,109,yhjj943,,,100,,100,0
1243,6,110,yhjj987,,,100,,100,0
1243,6,111,yhjj1010,,,100,,100,0
1243,6,112,yhjj856,,,100,,100,0
1243,6,113,yhjj902,,,100,,100,0
1243,6,114,yhjj920,,,100,,100,0
1243,6,115,yhjj911,,,100,,100,0
1243,6,116,yhjj991,,,100,,100,0
1243,6,117,yhjj984,,,100,,100,0
1243,6,118,yhjj916,,,100,,100,0
1243,6,119,yhjj894,,,100,,100,0
1243,6,120,yhjj900,,,100,,100,0
1243,7,121,yhjj962,,,100,,100,0
1243,7,122,yhjj955,,,100,,100,0
1243,7,123,yhjj1001,,,100,,100,0
1243,7,124,yhjj909,,,100,,100,0
1243,7,125,yhjj948,,,100,,100,0
1243,7,126,yhjj844,,,100,,100,0
1243,7,127,yhjj956,,,100,,100,0
1243,7,128,yhjj981,,,100,,100,0
1243,7,129,yhjj864,,,100,,100,0
1243,7,130,yhjj1018,,,100,,100,0
1243,7,131,yhjj869,,,100,,100,0
1243,7,132,yhjj998,,,100,,100,0
1243,7,133,yhjj971,,,100,,100,0
1243,7,134,yhjj944,,,100,,100,0
1243,7,135,yhjj992,,,100,,100,0
1243,7,136,yhjj980,,,100,,100,0
1243,7,137,yhjj1000,,,100,,100,0
1243,7,138,yhjj839,,,100,,100,0
1243,7,139,yhjj933,,,100,,100,0
1243,7,140,yhjj913,,,100,,100,0
1243,8,141,yhjj917,,,100,,100,0
1243,8,142,yhjj891,,,100,,100,0
1243,8,143,yhjj923,,,100,,100,0
1243,8,144,yhjj961,,,100,,100,0
1243,8,145,yhjj930,,,100,,100,0
1243,8,146,yhjj932,,,100,,100,0
1243,8,147,yhjj899,,,100,,100,0
1243,8,148,yhjj875,,,100,,100,0
1243,8,149,yhjj878,,,100,,100,0
1243,8,150,yhjj1016,,,100,,100,0
1243,8,151,yhjj852,,,100,,100,0
1243,8,152,yhjj973,,,100,,100,0
1243,8,153,yhjj988,,,100,,100,0
1243,8,154,yhjj938,,,100,,100,0
1243,8,155,yhjj945,,,100,,100,0
1243,8,156,yhjj927,,,100,,100,0
1243,8,157,yhjj994,,,100,,100,0
1243,8,158,yhjj877,,,100,,100,0
1243,8,159,yhjj952,,,100,,100,0
1243,8,160,yhjj958,,,100,,100,0
1243,9,161,yhjj985,,,100,,100,0
1243,9,162,yhjj1005,,,100,,100,0
1243,9,163,yhjj934,,,100,,100,0
1243,9,164,yhjj865,,,100,,100,0
1243,9,165,yhjj966,,,100,,100,0
1243,9,166,yhjj850,,,100,,100,0
1243,9,167,yhjj954,,,100,,100,0
1243,9,168,yhjj941,,,100,,100,0
1243,9,169,yhjj890,,,100,,100,0
1243,9,170,yhjj896,,,100,,100,0
1243,9,171,yhjj959,,,100,,100,0
1243,9,172,yhjj901,,,100,,100,0
1243,9,173,yhjj859,,,100,,100,0
1243,9,174,yhjj849,,,100,,100,0
1243,9,175,yhjj1017,,,100,,100,0
1243,9,176,yhjj979,,,100,,100,0
1243,9,177,yhjj895,,,100,,100,0
1243,9,178,yhjj978,,,100,,100,0
1243,9,179,yhjj936,,,100,,100,0
1243,9,180,yhjj957,,,100,,100,0
1243,10,181,yhjj975,,,100,,100,0
1243,10,182,yhjj1014,,,100,,100,0
1243,10,183,yhjj965,,,100,,100,0
1243,10,184,yhjj922,,,100,,100,0
1243,10,185,yhjj999,,,100,,100,0
1243,10,186,yhjj989,,,100,,100,0
1243,10,187,yhjj1008,,,100,,100,0
1243,10,188,yhjj886,,,100,,100,0
1243,10,189,yhjj853,,,100,,100,0
1243,10,190,yhjj964,,,100,,100,0
1243,10,191,yhjj995,,,100,,100,0
1243,10,192,yhjj947,,,100,,100,0
1243,10,193,yhjj874,,,100,,100,0
1243,10,194,yhjj960,,,100,,100,0
1243,10,195,yhjj1002,,,100,,100,0
1243,10,196,yhjj1007,,,100,,100,0
1243,10,197,yhjj915,,,100,,100,0
1243,10,198,yhjj986,,,100,,100,0
1243,10,199,yhjj972,,,100,,100,0
1243,10,200,yhjj868,,,100,,100,0
1244,1,1,yhjj828,,,1,2.0,2,0
1244,1,2,yhjj831,,,2,3.0,3,0
1244,1,3,yhjj900,,,3,4.0,4,0
1244,1,4,yhjj938,,,4,5.0,5,0
1244,1,5,yhjj829,,,5,6.0,6,0
1244,1,6,yhjj836,,,6,7.0,7,0
1244,1,7,yhjj820,,,7,8.0,8,0
1244,1,8,yhjj841,,,8,9.0,9,0
1244,1,9,yhjj913,,,9,10.0,10,0
1244,1,10,yhjj901,,,10,11.0,11,0
1244,1,11,yhjj907,,,11,12.0,12,0
1244,1,12,yhjj888,,,12,13.0,13,0
1244,1,13,yhjj863,,,13,14.0,14,0
1244,1,14,yhjj857,,,14,15.0,15,0
1244,1,15,yhjj905,,,15,16.0,16,0
1244,1,16,yhjj821,,,16,17.0,17,0
1244,1,17,yhjj855,,,17,18.0,18,0
1244,1,18,yhjj826,,,18,19.0,19,0
1244,1,19,yhjj852,,,19,20.0,20,0
1244,1,20,yhjj986,,,20,21.0,21,0
1244,2,21,yhjj904,,,21,22.0,22,0
1244,2,22,yhjj835,,,22,23.0,23,0
1244,2,23,yhjj1005,,,23,24.0,24,0
1244,2,24,yhjj847,,,24,25.0,25,0
1244,2,25,yhjj861,,,25,26.0,26,0
1244,2,26,yhjj870,,,26,27.0,27,0
1244,2,27,yhjj893,,,27,28.0,28,0
1244,2,28,yhjj961,,,28,29.0,29,0
1244,2,29,yhjj973,,,29,30.0,30,0
1244,2,30,yhjj881,,,30,31.0,31,0
1244,2,31,yhjj867,,,31,32.0,32,0
1244,2,32,yhjj1004,,,32,33.0,33,0
1244,2,33,yhjj830,,,33,34.0,34,0
1244,2,34,yhjj994,,,34,35.0,35,0
1244,2,35,yhjj967,,,35,36.0,36,0
1244,2,36,yhjj873,,,36,37.0,37,0
1244,2,37,yhjj1011,,,37,38.0,38,0
1244,2,38,yhjj972,,,38,39.0,39,0
1244,2,39,yhjj869,,,39,40.0,40,0
1244,2,40,yhjj941,,,40,41.0,41,0
1244,3,41,yhjj934,,,41,42.0,42,0
1244,3,42,yhjj971,,,42,43.0,43,0
1244,3,43,yhjj981,,,43,44.0,44,0
1244,3,44,yhjj940,,,44,45.0,45,0
1244,3,45,yhjj832,,,45,46.0,46,0
1244,3,46,yhjj885,,,46,47.0,47,0
1244,3,47,yhjj895,,,47,48.0,48,0
1244,3,48,yhjj937,,,48,49.0,49,0
1244,3,49,yhjj903,,,49,50.0,50,0
1244,3,50,yhjj854,,,50,51.0,51,0
1244,3,51,yhjj884,,,51,52.0,52,0
1244,3,52,yhjj850,,,52,53.0,53,0
1244,3,53,yhjj1012,,,53,54.0,54,0
1244,3,54,yhjj883,,,54,55.0,55,0
1244,3,55,yhjj1013,,,55,56.0,56,0
1244,3,56,yhjj993,,,56,57.0,57,0
1244,3,57,yhjj946,,,57,58.0,58,0
1244,3,58,yhjj827,,,58,59.0,59,0
1244,3,59,yhjj899,,,59,60.0,60,0
1244,3,60,yhjj992,,,60,61.0,61,0
1244,4,61,yhjj834,,,61,62.0,62,0
1244,4,62,yhjj962,,,62,63.0,63,0
1244,4,63,yhjj952,,,63,64.0,64,0
1244,4,64,yhjj840,,,64,65.0,65,0
1244,4,65,yhjj1001,,,65,66.0,66,0
1244,4,66,yhjj921,,,66,67.0,67,0
1244,4,67,yhjj865,,,67,68.0,68,0
1244,4,68,yhjj979,,,68,69.0,69,0
1244,4,69,yhjj886,,,69,70.0,70,0
1244,4,70,yhjj919,,,70,71.0,71,0
1244,4,71,yhjj824,,,71,72.0,72,0
1244,4,72,yhjj995,,,72,73.0,73,0
1244,4,73,yhjj877,,,73,74.0,74,0
1244,4,74,yhjj833,,,74,75.0,75,0
1244,4,75,yhjj823,,,75,76.0,76,0
1244,4,76,yhjj951,,,76,77.0,77,0
1244,4,77,yhjj912,,,77,78.0,78,0
1244,4,78,yhjj871,,,78,79.0,79,0
1244,4,79,yhjj929,,,79,80.0,80,0
1244,4,80,yhjj982,,,80,81.0,81,0
1244,5,81,yhjj839,,,81,82.0,82,0
1244,5,82,yhjj896,,,82,83.0,83,0
1244,5,83,yhjj851,,,83,84.0,84,0
1244,5,84,yhjj948,,,84,85.0,85,0
1244,5,85,yhjj958,,,85,86.0,86,0
1244,5,86,yhjj959,,,86,87.0,87,0
1244,5,87,yhjj897,,,87,88.0,88,0
1244,5,88,yhjj1003,,,88,89.0,89,0
1244,5,89,yhjj985,,,89,90.0,90,0
1244,5,90,yhjj923,,,90,91.0,91,0
1244,5,91,yhjj882,,,91,92.0,92,0
1244,5,92,yhjj984,,,92,93.0,93,0
1244,5,93,yhjj845,,,93,94.0,94,0
1244,5,94,yhjj858,,,94,95.0,95,0
1244,5,95,yhjj987,,,95,96.0,96,0
1244,5,96,yhjj898,,,96,97.0,97,0
1244,5,97,yhjj1006,,,97,98.0,98,0
1244,5,98,yhjj963,,,98,99.0,99,0
1244,5,99,yhjj887,,,99,100.0,100,0
1244,5,100,yhjj842,,,100,,100,0
1244,6,101,yhjj1010,,,100,,100,0
1244,6,102,yhjj935,,,100,,100,0
1244,6,103,yhjj1009,,,100,,100,0
1244,6,104,yhjj983,,,100,,100,0
1244,6,105,yhjj970,,,100,,100,0
1244,6,106,yhjj890,,,100,,100,0
1244,6,107,yhjj909,,,100,,100,0
1244,6,108,yhjj988,,,100,,100,0
1244,6,109,yhjj872,,,100,,100,0
1244,6,110,yhjj819,,,100,,100,0
1244,6,111,yhjj928,,,100,,100,0
1244,6,112,yhjj975,,,100,,100,0
1244,6,113,yhjj860,,,100,,100,0
1244,6,114,yhjj944,,,100,,100,0
1244,6,115,yhjj825,,,100,,100,0
1244,6,116,yhjj894,,,100,,100,0
1244,6,117,yhjj989,,,100,,100,0
1244,6,118,yhjj1002,,,100,,100,0
1244,6,119,yhjj889,,,100,,100,0
1244,6,120,yhjj968,,,100,,100,0
1244,7,121,yhjj956,,,100,,100,0
1244,7,122,yhjj936,,,100,,100,0
1244,7,123,yhjj1007,,,100,,100,0
1244,7,124,yhjj917,,,100,,100,0
1244,7,125,yhjj925,,,100,,100,0
1244,7,126,yhjj953,,,100,,100,0
1244,7,127,yhjj957,,,100,,100,0
1244,7,128,yhjj911,,,100,,100,0
1244,7,129,yhjj918,,,100,,100,0
1244,7,130,yhjj1016,,,100,,100,0
1244,7,131,yhjj998,,,100,,100,0
1244,7,132,yhjj997,,,100,,100,0
1244,7,133,yhjj964,,,100,,100,0
1244,7,134,yhjj933,,,100,,100,0
1244,7,135,yhjj927,,,100,,100,0
1244,7,136,yhjj965,,,100,,100,0
1244,7,137,yhjj942,,,100,,100,0
1244,7,138,yhjj878,,,100,,100,0
1244,7,139,yhjj926,,,100,,100,0
1244,7,140,yhjj947,,,100,,100,0
1244,8,141,yhjj910,,,100,,100,0
1244,8,142,yhjj945,,,100,,100,0
1244,8,143,yhjj915,,,100,,100,0
1244,8,144,yhjj906,,,100,,100,0
1244,8,145,yhjj875,,,100,,100,0
1244,8,146,yhjj1014,,,100,,100,0
1244,8,147,yhjj838,,,100,,100,0
1244,8,148,yhjj990,,,100,,100,0
1244,8,149,yhjj908,,,100,,100,0
1244,8,150,yhjj876,,,100,,100,0
1244,8,151,yhjj969,,,100,,100,0
1244,8,152,yhjj996,,,100,,100,0
1244,8,153,yhjj954,,,100,,100,0
1244,8,154,yhjj846,,,100,,100,0
1244,8,155,yhjj864,,,100,,100,0
1244,8,156,yhjj960,,,100,,100,0
1244,8,157,yhjj920,,,100,,100,0
1244,8,158,yhjj880,,,100,,100,0
1244,8,159,yhjj999,,,100,,100,0
1244,8,160,yhjj868,,,100,,100,0
1244,9,161,yhjj859,,,100,,100,0
1244,9,162,yhjj949,,,100,,100,0
1244,9,163,yhjj874,,,100,,100,0
1244,9,164,yhjj974,,,100,,100,0
1244,9,165,yhjj916,,,100,,100,0
1244,9,166,yhjj976,,,100,,100,0
1244,9,167,yhjj866,,,100,,100,0
1244,9,168,yhjj902,,,100,,100,0
1244,9,169,yhjj837,,,100,,100,0
1244,9,170,yhjj955,,,100,,100,0
1244,9,171,yhjj914,,,100,,100,0
1244,9,172,yhjj966,,,100,,100,0
1244,9,173,yhjj930,,,100,,100,0
1244,9,174,yhjj1018,,,100,,100,0
1244,9,175,yhjj879,,,100,,100,0
1244,9,176,yhjj849,,,100,,100,0
1244,9,177,yhjj939,,,100,,100,0
1244,9,178,yhjj991,,,100,,100,0
1244,9,179,yhjj892,,,100,,100,0
1244,9,180,yhjj950,,,100,,100,0
1244,10,181,yhjj1015,,,100,,100,0
1244,10,182,yhjj1000,,,100,,100,0
1244,10,183,yhjj1017,,,100,,100,0
1244,10,184,yhjj978,,,100,,100,0
1244,10,185,yhjj924,,,100,,100,0
1244,10,186,yhjj856,,,100,,100,0
1244,10,187,yhjj843,,,100,,100,0
1244,10,188,yhjj943,,,100,,100,0
1244,10,189,yhjj853,,,100,,100,0
1244,10,190,yhjj844,,,100,,100,0
1244,10,191,yhjj932,,,100,,100,0
1244,10,192,yhjj922,,,100,,100,0
1244,10,193,yhjj931,,,100,,100,0
1244,10,194,yhjj977,,,100,,100,0
1244,10,195,yhjj848,,,100,,100,0
1244,10,196,yhjj980,,,100,,100,0
1244,10,197,yhjj822,,,100,,100,0
1244,10,198,yhjj862,,,100,,100,0
1244,10,199,yhjj891,,,100,,100,0
1244,10,200,yhjj1008,,,100,,100,0
1245,1,1,yhjj867,,,1,2.0,2,0
1245,1,2,yhjj835,,,2,3.0,3,0
1245,1,3,yhjj825,,,3,4.0,4,0
1245,1,4,yhjj845,,,4,5.0,5,0
1245,1,5,yhjj847,,,5,6.0,6,0
1245,1,6,yhjj821,,,6,7.0,7,0
1245,1,7,yhjj832,,,7,8.0,8,0
1245,1,8,yhjj831,,,8,9.0,9,0
1245,1,9,yhjj819,,,9,10.0,10,0
1245,1,10,yhjj828,,,10,11.0,11,0
1245,1,11,yhjj900,,,11,12.0,12,0
1245,1,12,yhjj913,,,12,13.0,13,0
1245,1,13,yhjj837,,,13,14.0,14,0
1245,1,14,yhjj859,,,14,15.0,15,0
1245,1,15,yhjj1012,,,15,16.0,16,0
1245,1,16,yhjj841,,,16,17.0,17,0
1245,1,17,yhjj889,,,17,18.0,18,0
1245,1,18,yhjj848,,,18,19.0,19,0
1245,1,19,yhjj823,,,19,20.0,20,0
1245,1,20,yhjj898,,,20,21.0,21,0
1245,2,21,yhjj830,,,21,22.0,22,0
1245,2,22,yhjj905,,,22,23.0,23,0
1245,2,23,yhjj861,,,23,24.0,24,0
1245,2,24,yhjj826,,,24,25.0,25,0
1245,2,25,yhjj899,,,25,26.0,26,0
1245,2,26,yhjj839,,,26,27.0,27,0
1245,2,27,yhjj908,,,27,28.0,28,0
1245,2,28,yhjj973,,,28,29.0,29,0
1245,2,29,yhjj842,,,29,30.0,30,0
1245,2,30,yhjj854,,,30,31.0,31,0
1245,2,31,yhjj850,,,31,32.0,32,0
1245,2,32,yhjj827,,,32,33.0,33,0
1245,2,33,yhjj856,,,33,34.0,34,0
1245,2,34,yhjj857,,,34,35.0,35,0
1245,2,35,yhjj890,,,35,36.0,36,0
1245,2,36,yhjj925,,,36,37.0,37,0
1245,2,37,yhjj872,,,37,38.0,38,0
1245,2,38,yhjj929,,,38,39.0,39,0
1245,2,39,yhjj855,,,39,40.0,40,0
1245,2,40,yhjj829,,,40,41.0,41,0
1245,3,41,yhjj843,,,41,42.0,42,0
1245,3,42,yhjj884,,,42,43.0,43,0
1245,3,43,yhjj907,,,43,44.0,44,0
1245,3,44,yhjj958,,,44,45.0,45,0
1245,3,45,yhjj940,,,45,46.0,46,0
1245,3,46,yhjj886,,,46,47.0,47,0
1245,3,47,yhjj926,,,47,48.0,48,0
1245,3,48,yhjj956,,,48,49.0,49,0
1245,3,49,yhjj912,,,49,50.0,50,0
1245,3,50,yhjj964,,,50,51.0,51,0
1245,3,51,yhjj922,,,51,52.0,52,0
1245,3,52,yhjj909,,,52,53.0,53,0
1245,3,53,yhjj1017,,,53,54.0,54,0
1245,3,54,yhjj852,,,54,55.0,55,0
1245,3,55,yhjj862,,,55,56.0,56,0
1245,3,56,yhjj966,,,56,57.0,57,0
1245,3,57,yhjj880,,,57,58.0,58,0
1245,3,58,yhjj924,,,58,59.0,59,0
1245,3,59,yhjj851,,,59,60.0,60,0
1245,3,60,yhjj953,,,60,61.0,61,0
1245,4,61,yhjj1013,,,61,62.0,62,0
1245,4,62,yhjj992,,,62,63.0,63,0
1245,4,63,yhjj914,,,63,64.0,64,0
1245,4,64,yhjj939,,,64,65.0,65,0
1245,4,65,yhjj919,,,65,66.0,66,0
1245,4,66,yhjj875,,,66,67.0,67,0
1245,4,67,yhjj860,,,67,68.0,68,0
1245,4,68,yhjj1004,,,68,69.0,69,0
1245,4,69,yhjj895,,,69,70.0,70,0
1245,4,70,yhjj1001,,,70,71.0,71,0
1245,4,71,yhjj993,,,71,72.0,72,0
1245,4,72,yhjj968,,,72,73.0,73,0
1245,4,73,yhjj863,,,73,74.0,74,0
1245,4,74,yhjj963,,,74,75.0,75,0
1245,4,75,yhjj976,,,75,76.0,76,0
1245,4,76,yhjj866,,,76,77.0,77,0
1245,4,77,yhjj954,,,77,78.0,78,0
1245,4,78,yhjj844,,,78,79.0,79,0
1245,4,79,yhjj986,,,79,80.0,80,0
1245,4,80,yhjj864,,,80,81.0,81,0
1245,5,81,yhjj1015,,,81,82.0,82,0
1245,5,82,yhjj960,,,82,83.0,83,0
1245,5,83,yhjj894,,,83,84.0,84,0
1245,5,84,yhjj888,,,84,85.0,85,0
1245,5,85,yhjj820,,,85,86.0,86,0
1245,5,86,yhjj957,,,86,87.0,87,0
1245,5,87,yhjj840,,,87,88.0,88,0
1245,5,88,yhjj941,,,88,89.0,89,0
1245,5,89,yhjj849,,,89,90.0,90,0
1245,5,90,yhjj974,,,90,91.0,91,0
1245,5,91,yhjj949,,,91,92.0,92,0
1245,5,92,yhjj893,,,92,93.0,93,0
1245,5,93,yhjj921,,,93,94.0,94,0
1245,5,94,yhjj947,,,94,95.0,95,0
1245,5,95,yhjj904,,,95,96.0,96,0
1245,5,96,yhjj906,,,96,97.0,97,0
1245,5,97,yhjj1011,,,97,98.0,98,0
1245,5,98,yhjj1014,,,98,99.0,99,0
1245,5,99,yhjj945,,,99,100.0,100,0
1245,5,100,yhjj1010,,,100,,100,0
1245,6,101,yhjj883,,,100,,100,0
1245,6,102,yhjj881,,,100,,100,0
1245,6,103,yhjj853,,,100,,100,0
1245,6,104,yhjj917,,,100,,100,0
1245,6,105,yhjj911,,,100,,100,0
1245,6,106,yhjj982,,,100,,100,0
1245,6,107,yhjj891,,,100,,100,0
1245,6,108,yhjj975,,,100,,100,0
1245,6,109,yhjj938,,,100,,100,0
1245,6,110,yhjj916,,,100,,100,0
1245,6,111,yhjj933,,,100,,100,0
1245,6,112,yhjj882,,,100,,100,0
1245,6,113,yhjj937,,,100,,100,0
1245,6,114,yhjj915,,,100,,100,0
1245,6,115,yhjj990,,,100,,100,0
1245,6,116,yhjj870,,,100,,100,0
1245,6,117,yhjj1003,,,100,,100,0
1245,6,118,yhjj996,,,100,,100,0
1245,6,119,yhjj824,,,100,,100,0
1245,6,120,yhjj950,,,100,,100,0
1245,7,121,yhjj989,,,100,,100,0
1245,7,122,yhjj838,,,100,,100,0
1245,7,123,yhjj822,,,100,,100,0
1245,7,124,yhjj1005,,,100,,100,0
1245,7,125,yhjj967,,,100,,100,0
1245,7,126,yhjj951,,,100,,100,0
1245,7,127,yhjj991,,,100,,100,0
1245,7,128,yhjj962,,,100,,100,0
1245,7,129,yhjj873,,,100,,100,0
1245,7,130,yhjj983,,,100,,100,0
1245,7,131,yhjj961,,,100,,100,0
1245,7,132,yhjj923,,,100,,100,0
1245,7,133,yhjj948,,,100,,100,0
1245,7,134,yhjj836,,,100,,100,0
1245,7,135,yhjj1002,,,100,,100,0
1245,7,136,yhjj1018,,,100,,100,0
1245,7,137,yhjj869,,,100,,100,0
1245,7,138,yhjj896,,,100,,100,0
1245,7,139,yhjj876,,,100,,100,0
1245,7,140,yhjj979,,,100,,100,0
1245,8,141,yhjj927,,,100,,100,0
1245,8,142,yhjj1009,,,100,,100,0
1245,8,143,yhjj1008,,,100,,100,0
1245,8,144,yhjj1000,,,100,,100,0
1245,8,145,yhjj1006,,,100,,100,0
1245,8,146,yhjj930,,,100,,100,0
1245,8,147,yhjj998,,,100,,100,0
1245,8,148,yhjj910,,,100,,100,0
1245,8,149,yhjj846,,,100,,100,0
1245,8,150,yhjj871,,,100,,100,0
1245,8,151,yhjj978,,,100,,100,0
1245,8,152,yhjj928,,,100,,100,0
1245,8,153,yhjj959,,,100,,100,0
1245,8,154,yhjj969,,,100,,100,0
1245,8,155,yhjj901,,,100,,100,0
1245,8,156,yhjj985,,,100,,100,0
1245,8,157,yhjj981,,,100,,100,0
1245,8,158,yhjj997,,,100,,100,0
1245,8,159,yhjj952,,,100,,100,0
1245,8,160,yhjj971,,,100,,100,0
1245,9,161,yhjj833,,,100,,100,0
1245,9,162,yhjj955,,,100,,100,0
1245,9,163,yhjj885,,,100,,100,0
1245,9,164,yhjj995,,,100,,100,0
1245,9,165,yhjj858,,,100,,100,0
1245,9,166,yhjj980,,,100,,100,0
1245,9,167,yhjj920,,,100,,100,0
1245,9,168,yhjj918,,,100,,100,0
1245,9,169,yhjj887,,,100,,100,0
1245,9,170,yhjj934,,,100,,100,0
1245,9,171,yhjj987,,,100,,100,0
1245,9,172,yhjj874,,,100,,100,0
1245,9,173,yhjj943,,,100,,100,0
1245,9,174,yhjj965,,,100,,100,0
1245,9,175,yhjj977,,,100,,100,0
1245,9,176,yhjj902,,,100,,100,0
1245,9,177,yhjj878,,,100,,100,0
1245,9,178,yhjj892,,,100,,100,0
1245,9,179,yhjj942,,,100,,100,0
1245,9,180,yhjj994,,,100,,100,0
1245,10,181,yhjj988,,,100,,100,0
1245,10,182,yhjj999,,,100,,100,0
1245,10,183,yhjj984,,,100,,100,0
1245,10,184,yhjj944,,,100,,100,0
1245,10,185,yhjj1016,,,100,,100,0
1245,10,186,yhjj868,,,100,,100,0
1245,10,187,yhjj877,,,100,,100,0
